,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
6433,Mathematics,37,Fron,2019,530,43,11,3,8,0.27,27,1,2,0,5,2,1,QCM-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Video-Exercise-Lecture-Examen
6434,Mathematics,37,Fron,2019,531,36,28,10,18,0.36,36,5,5,0,12,4,2,Lecture-QCM-Lecture-Video-Lecture-QCM-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Lecture-Examen-Exercise-Lecture-Exercise-QCM-Lecture-Video-QCM-Video-Video-Lecture-Lecture-Video-Examen
6435,Mathematics,37,Fron,2019,532,18,16,7,9,0.44,44,4,3,0,5,3,1,Exercise-Exercise-QCM-QCM-Video-Video-Lecture-Lecture-Lecture-Lecture-Video-Video-Exercise-Lecture-QCM-Examen
6436,Mathematics,37,Fron,2019,533,8,3,2,1,0.67,67,1,1,0,0,1,0,Video-QCM-Exercise
6437,Mathematics,37,Fron,2019,534,24,6,1,5,0.17,17,1,0,0,4,1,0,Lecture-Lecture-Video-Exercise-Lecture-Lecture
6438,Mathematics,38,Ory,2019,535,13,7,6,1,0.86,86,3,2,1,1,0,0,QCM-Video-Video-Lecture-Video-QCM-Test
6439,Mathematics,38,Ory,2019,536,54,26,17,9,0.65,65,10,6,1,7,1,1,Video-Lecture-Video-Lecture-Lecture-Video-Video-Video-Lecture-QCM-Lecture-QCM-Test-Lecture-QCM-Video-Video-Video-Video-Video-QCM-QCM-QCM-Exercise-Lecture-Examen
6440,Mathematics,38,Ory,2019,537,8,8,4,4,0.5,50,2,2,0,2,1,1,QCM-Video-Lecture-Lecture-Video-QCM-Exercise-Examen
6441,Mathematics,38,Ory,2019,538,10,10,9,1,0.9,90,4,3,2,1,0,0,Video-QCM-Lecture-QCM-Test-Video-Video-Video-QCM-Test
6442,Mathematics,38,Ory,2019,539,41,23,14,9,0.61,61,9,5,0,6,2,1,Exercise-QCM-Lecture-Lecture-Video-Lecture-Lecture-Video-QCM-Video-QCM-Video-Video-Video-Video-Video-Exercise-Lecture-Video-QCM-Lecture-QCM-Examen
6443,Mathematics,38,Ory,2019,540,38,25,5,20,0.2,20,3,2,0,12,6,2,Exercise-QCM-Lecture-Exercise-Video-Exercise-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Examen-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Examen
6444,Mathematics,38,Ory,2019,541,7,5,2,3,0.4,40,0,2,0,1,1,1,QCM-QCM-Lecture-Exercise-Examen
6445,Mathematics,38,Ory,2019,542,40,20,3,17,0.15,15,0,3,0,13,4,0,Lecture-Lecture-Lecture-Lecture-QCM-Exercise-QCM-Exercise-Lecture-QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture
6446,Mathematics,38,Ory,2019,543,15,10,8,2,0.8,80,5,2,1,1,1,0,Video-Video-Lecture-Exercise-QCM-QCM-Video-Video-Video-Test
6447,Mathematics,38,Ory,2019,544,29,10,9,1,0.9,90,4,4,1,1,0,0,Video-Video-Video-QCM-Video-Lecture-QCM-QCM-QCM-Test
6448,Mathematics,38,Ory,2019,545,5,4,2,2,0.5,50,2,0,0,1,1,0,Exercise-Lecture-Video-Video
6449,Mathematics,38,Ory,2019,546,27,24,15,9,0.62,62,12,2,1,4,5,0,Exercise-Video-Exercise-Exercise-QCM-Video-Video-Video-Video-Lecture-Lecture-Exercise-QCM-Video-Video-Video-Video-Video-Lecture-Video-Video-Lecture-Exercise-Test
6450,Mathematics,38,Ory,2019,547,13,10,9,1,0.9,90,7,2,0,0,0,1,Video-Video-QCM-Video-QCM-Video-Video-Video-Video-Examen
6451,Mathematics,38,Ory,2019,548,5,4,3,1,0.75,75,3,0,0,0,1,0,Exercise-Video-Video-Video
6452,Mathematics,38,Ory,2019,549,13,13,6,7,0.46,46,2,4,0,5,1,1,QCM-QCM-QCM-Video-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Examen
6453,Mathematics,38,Ory,2019,550,35,34,12,22,0.35,35,7,5,0,14,7,1,Exercise-Exercise-Lecture-Video-Exercise-Lecture-Lecture-QCM-Lecture-Video-Video-Video-Video-Video-Lecture-Lecture-Exercise-Exercise-Exercise-QCM-QCM-Video-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Examen
6454,Mathematics,38,Ory,2019,551,12,4,4,0,1.0,100,2,2,0,0,0,0,QCM-Video-QCM-Video
6455,Mathematics,39,Vanier,2019,552,39,32,9,23,0.28,28,4,4,1,16,5,2,QCM-Lecture-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Video-Examen-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Examen-QCM-Video-Exercise-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Test
6456,Mathematics,39,Vanier,2019,553,7,6,4,2,0.67,67,3,1,0,1,0,1,QCM-Video-Video-Lecture-Video-Examen
6457,Mathematics,39,Vanier,2019,554,32,26,19,7,0.73,73,15,3,1,3,3,1,Video-Lecture-Video-Video-Video-Video-Video-Video-Exercise-Video-Exercise-Lecture-Test-Exercise-Video-Lecture-Video-Video-QCM-Video-QCM-Video-QCM-Video-Video-Examen
6458,Mathematics,39,Vanier,2019,555,22,7,3,4,0.43,43,1,2,0,4,0,0,Lecture-QCM-Lecture-Lecture-QCM-Video-Lecture
6459,Mathematics,39,Vanier,2019,556,36,28,24,4,0.86,86,12,11,1,4,0,0,QCM-QCM-Video-QCM-Lecture-Video-Video-Video-QCM-Lecture-QCM-QCM-QCM-QCM-QCM-Video-Video-Video-QCM-Video-Video-Video-Video-QCM-Lecture-Video-Lecture-Test
6460,Mathematics,39,Vanier,2019,557,12,12,4,8,0.33,33,2,2,0,6,2,0,Video-Lecture-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-QCM-Exercise-Video
6461,Mathematics,39,Vanier,2019,558,26,15,5,10,0.33,33,3,1,1,5,4,1,Exercise-Lecture-Video-Lecture-Exercise-Lecture-Video-Test-QCM-Video-Lecture-Lecture-Exercise-Exercise-Examen
6462,Mathematics,39,Vanier,2019,559,55,30,27,3,0.9,90,20,6,1,1,2,0,Lecture-Video-Exercise-Video-QCM-Video-Video-Video-Video-Video-QCM-Video-Video-Video-Video-QCM-Video-QCM-Video-Video-Video-Video-Video-Video-Video-QCM-Video-QCM-Exercise-Test
6463,Mathematics,39,Vanier,2019,560,27,24,12,12,0.5,50,7,4,1,8,4,0,Exercise-Video-QCM-Lecture-Video-Exercise-QCM-Lecture-Lecture-Lecture-QCM-Lecture-Video-QCM-Video-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Video-Video-Test
6464,Mathematics,39,Vanier,2019,561,13,8,7,1,0.88,88,4,2,1,0,0,1,QCM-Video-Video-Video-Examen-QCM-Video-Test
6465,Mathematics,39,Vanier,2019,562,12,10,5,5,0.5,50,2,2,1,3,2,0,Exercise-Lecture-Video-Lecture-QCM-Video-Exercise-QCM-Lecture-Test
6466,Mathematics,39,Vanier,2019,563,41,22,13,9,0.59,59,7,5,1,7,1,1,Video-Video-QCM-QCM-Lecture-Video-Lecture-Video-Exercise-Lecture-Examen-QCM-Video-QCM-Lecture-Lecture-Lecture-Lecture-Video-Video-QCM-Test
6467,Mathematics,39,Vanier,2019,564,29,23,2,21,0.09,9,0,2,0,14,5,2,Exercise-Lecture-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen-Exercise-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
6468,Mathematics,39,Vanier,2019,565,10,8,4,4,0.5,50,3,1,0,2,2,0,Exercise-Video-QCM-Lecture-Video-Lecture-Exercise-Video
6469,Mathematics,39,Vanier,2019,566,32,13,2,11,0.15,15,1,1,0,6,4,1,Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-QCM-Exercise-Lecture-Video-Examen
6470,Mathematics,40,Vachon,2019,567,5,3,1,2,0.33,33,0,1,0,1,1,0,Lecture-QCM-Exercise
6471,Mathematics,40,Vachon,2019,568,39,28,21,7,0.75,75,11,9,1,6,0,1,Video-QCM-Video-Video-Video-Lecture-QCM-Video-QCM-Video-QCM-QCM-Video-Video-Examen-Video-Video-QCM-QCM-Lecture-Lecture-Lecture-Lecture-Video-Lecture-QCM-QCM-Test
6472,Mathematics,40,Vachon,2019,569,34,22,20,2,0.91,91,13,5,2,1,0,1,Video-Video-Video-Lecture-Video-Video-Video-Test-Video-Video-Video-QCM-QCM-Video-Examen-QCM-QCM-Video-Video-QCM-Video-Test
6473,Mathematics,40,Vachon,2019,570,45,13,11,2,0.85,85,7,4,0,1,0,1,QCM-Video-QCM-Video-Video-QCM-Video-Video-QCM-Lecture-Video-Video-Examen
6474,Mathematics,40,Vachon,2019,571,47,45,25,20,0.56,56,14,9,2,16,3,1,QCM-Video-Lecture-Lecture-Exercise-Video-Video-Video-Lecture-Lecture-QCM-Lecture-Video-QCM-Exercise-Test-Lecture-Lecture-QCM-Video-QCM-Video-Video-QCM-Video-Lecture-Lecture-Lecture-Video-Examen-Lecture-Lecture-Lecture-Lecture-Video-QCM-Video-Video-Exercise-Video-Lecture-QCM-QCM-Lecture-Test
6475,Mathematics,40,Vachon,2019,572,18,16,11,5,0.69,69,7,3,1,4,1,0,QCM-Video-Video-QCM-Video-Video-Exercise-Lecture-Lecture-Lecture-Video-Video-Video-Lecture-QCM-Test
6476,Mathematics,41,Rouland,2019,573,8,6,3,3,0.5,50,1,1,1,2,1,0,Video-Lecture-Exercise-QCM-Lecture-Test
6477,Mathematics,41,Rouland,2019,574,13,5,3,2,0.6,60,2,1,0,1,0,1,QCM-Video-Video-Lecture-Examen
6478,Mathematics,41,Rouland,2019,575,7,7,2,5,0.29,29,1,1,0,4,1,0,QCM-Lecture-Video-Lecture-Lecture-Exercise-Lecture
6479,Mathematics,41,Rouland,2019,576,9,4,4,0,1.0,100,3,1,0,0,0,0,QCM-Video-Video-Video
6480,Mathematics,41,Rouland,2019,577,19,18,3,15,0.17,17,1,1,1,10,4,1,Lecture-Lecture-Lecture-Video-Exercise-Lecture-Exercise-QCM-Examen-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Test
6481,Mathematics,41,Rouland,2019,578,26,16,2,14,0.12,12,1,1,0,9,4,1,Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Examen
6482,Mathematics,41,Rouland,2019,579,32,20,9,11,0.45,45,4,4,1,9,2,0,QCM-Lecture-QCM-Video-Exercise-Lecture-Lecture-QCM-Lecture-Lecture-Video-Lecture-Lecture-Video-Lecture-Exercise-Video-Lecture-QCM-Test
6483,Mathematics,41,Rouland,2019,580,43,21,13,8,0.62,62,10,2,1,4,4,0,Exercise-Exercise-QCM-Lecture-Video-Video-Video-Video-Video-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Video-Video-QCM-Video-Video-Test
6484,Mathematics,41,Rouland,2019,581,18,16,6,10,0.38,38,3,3,0,7,2,1,Lecture-Lecture-QCM-Lecture-Exercise-Video-Lecture-QCM-QCM-Lecture-Lecture-Lecture-Video-Exercise-Video-Examen
6485,Mathematics,41,Rouland,2019,582,5,4,4,0,1.0,100,3,1,0,0,0,0,Video-Video-Video-QCM
6486,Mathematics,41,Rouland,2019,583,12,4,4,0,1.0,100,3,1,0,0,0,0,QCM-Video-Video-Video
6487,Mathematics,42,Plue,2019,584,21,16,16,0,1.0,100,11,4,1,0,0,0,QCM-QCM-Video-QCM-Video-Video-Video-Video-Video-Video-Video-Video-QCM-Video-Video-Test
6488,Mathematics,42,Plue,2019,585,49,28,16,12,0.57,57,9,6,1,10,1,1,Lecture-QCM-QCM-QCM-Video-Lecture-Video-QCM-Lecture-Video-Video-Video-Lecture-Lecture-Test-QCM-Video-Video-Video-Lecture-QCM-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
6489,Mathematics,42,Plue,2019,586,12,8,8,0,1.0,100,3,3,2,0,0,0,QCM-Video-QCM-Video-Test-Video-QCM-Test
6490,Mathematics,42,Plue,2019,587,12,4,1,3,0.25,25,0,1,0,2,1,0,Lecture-Lecture-Exercise-QCM
6491,Mathematics,42,Plue,2019,588,5,3,2,1,0.67,67,2,0,0,1,0,0,Lecture-Video-Video
6492,Mathematics,42,Plue,2019,589,25,21,21,0,1.0,100,15,5,1,0,0,0,Video-QCM-Video-Video-QCM-QCM-Video-Video-Video-Video-Video-Video-Video-Video-Video-Video-Video-QCM-QCM-Video-Test
6493,Mathematics,42,Plue,2019,590,14,11,3,8,0.27,27,3,0,0,5,2,1,Video-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Video-Exercise-Examen
6494,Mathematics,42,Plue,2019,591,37,28,23,5,0.82,82,20,2,1,0,5,0,Video-Video-Video-Video-Video-Video-Video-Video-Exercise-Exercise-Video-Video-Video-Video-Exercise-Video-Video-Video-Video-Exercise-Video-Video-Video-Exercise-QCM-QCM-Video-Test
6495,Mathematics,42,Plue,2019,592,36,32,11,21,0.34,34,7,3,1,13,7,1,Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Video-QCM-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Examen-QCM-Video-Video-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Video-Exercise-Video-Exercise-Test
6496,Mathematics,42,Plue,2019,593,25,19,4,15,0.21,21,3,1,0,9,5,1,Video-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Video-Examen
6497,Mathematics,42,Plue,2019,594,26,19,8,11,0.42,42,4,4,0,7,3,1,Lecture-Lecture-Lecture-Video-Lecture-QCM-QCM-Lecture-Video-Lecture-Lecture-QCM-Exercise-Exercise-Video-Video-QCM-Exercise-Examen
6498,Mathematics,42,Plue,2019,595,31,15,14,1,0.93,93,6,7,1,1,0,0,Video-QCM-QCM-Video-Video-QCM-QCM-Video-Video-QCM-Lecture-QCM-Video-QCM-Test
6499,Mathematics,42,Plue,2019,596,34,13,9,4,0.69,69,3,6,0,3,0,1,QCM-Lecture-Lecture-QCM-Video-Video-Lecture-QCM-QCM-QCM-QCM-Video-Examen
6500,Mathematics,42,Plue,2019,597,6,5,1,4,0.2,20,1,0,0,3,1,0,Lecture-Lecture-Video-Lecture-Exercise
6501,Mathematics,42,Plue,2019,598,34,32,29,3,0.91,91,15,12,2,1,1,1,QCM-Lecture-Video-QCM-Video-QCM-QCM-Video-Video-Video-Examen-Video-Video-QCM-Video-QCM-QCM-QCM-QCM-QCM-Video-Test-Video-Video-Video-QCM-Exercise-QCM-Video-Video-Video-Test
6502,Management,43,Polin,2019,599,42,17,8,9,0.47,47,4,3,1,6,3,0,Lecture-Lecture-QCM-Exercise-Video-Lecture-Lecture-Video-Lecture-QCM-Video-Exercise-QCM-Exercise-Video-Lecture-Test
6503,Management,43,Polin,2019,600,8,8,1,7,0.12,12,0,1,0,5,1,1,Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Examen
6504,Management,43,Polin,2019,601,8,7,1,6,0.14,14,0,1,0,3,2,1,Lecture-Lecture-Exercise-QCM-Lecture-Exercise-Examen
6505,Management,43,Polin,2019,602,39,17,12,5,0.71,71,7,5,0,4,1,0,Lecture-Exercise-Lecture-QCM-Video-Video-QCM-Video-QCM-Lecture-Video-QCM-Video-QCM-Video-Lecture-Video
6506,Management,43,Polin,2019,603,38,24,6,18,0.25,25,3,2,1,12,5,1,Lecture-QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Video-Examen-Video-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Test
6507,Management,43,Polin,2019,604,6,2,2,0,1.0,100,2,0,0,0,0,0,Video-Video
6508,Management,43,Polin,2019,605,5,4,2,2,0.5,50,0,2,0,2,0,0,QCM-Lecture-QCM-Lecture
6509,Management,43,Polin,2019,606,59,59,24,35,0.41,41,17,7,0,23,10,2,Video-Video-QCM-Lecture-Lecture-QCM-Exercise-Video-Lecture-Lecture-Video-QCM-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Examen-Lecture-Lecture-Video-QCM-QCM-Lecture-Video-Video-Lecture-Exercise-Video-Video-Video-Lecture-Exercise-Video-QCM-Video-Video-Exercise-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Examen
6510,Management,43,Polin,2019,607,5,5,1,4,0.2,20,1,0,0,1,2,1,Video-Exercise-Exercise-Lecture-Examen
6511,Management,43,Polin,2019,608,23,8,8,0,1.0,100,4,3,1,0,0,0,QCM-Video-Video-QCM-QCM-Video-Video-Test
6512,Management,43,Polin,2019,609,14,8,5,3,0.62,62,3,2,0,2,1,0,Lecture-Video-Video-Lecture-QCM-Video-QCM-Exercise
6513,Management,43,Polin,2019,610,30,18,10,8,0.56,56,3,6,1,6,1,1,Lecture-QCM-QCM-QCM-Lecture-Lecture-QCM-Lecture-Test-Lecture-Lecture-Video-Video-QCM-Exercise-QCM-Video-Examen
6514,Management,43,Polin,2019,611,22,18,5,13,0.28,28,4,1,0,8,4,1,Exercise-Video-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Video-Video-Lecture-Exercise-Exercise-Lecture-Video-Lecture-Lecture-Examen
6515,Management,43,Polin,2019,612,15,15,5,10,0.33,33,5,0,0,6,4,0,Lecture-Video-Exercise-Lecture-Lecture-Video-Lecture-Exercise-Video-Exercise-Video-Lecture-Exercise-Video-Lecture
6516,Management,43,Polin,2019,613,12,12,1,11,0.08,8,0,1,0,6,4,1,QCM-Exercise-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
6517,Management,43,Polin,2019,614,17,9,9,0,1.0,100,3,4,2,0,0,0,QCM-Video-QCM-Video-Test-QCM-Video-QCM-Test
6518,Management,43,Polin,2019,615,7,3,1,2,0.33,33,1,0,0,1,1,0,Lecture-Exercise-Video
6519,Management,43,Polin,2019,616,13,12,10,2,0.83,83,5,4,1,0,1,1,Video-QCM-QCM-QCM-Video-Video-Examen-Video-Video-QCM-Exercise-Test
6520,Management,43,Polin,2019,617,6,4,2,2,0.5,50,1,1,0,0,1,1,Video-Exercise-QCM-Examen
6521,Management,44,Poulin,2019,618,23,14,14,0,1.0,100,9,4,1,0,0,0,Video-QCM-Video-QCM-Video-Video-Video-Video-QCM-Video-Video-QCM-Video-Test
6522,Management,44,Poulin,2019,619,45,25,14,11,0.56,56,6,8,0,10,0,1,Video-Lecture-Video-Lecture-QCM-QCM-QCM-Lecture-Lecture-QCM-Video-Lecture-Lecture-Video-Lecture-QCM-QCM-Video-QCM-Lecture-Lecture-Video-QCM-Lecture-Examen
6523,Management,44,Poulin,2019,620,40,31,20,11,0.65,65,11,9,0,8,3,0,Video-Exercise-Video-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Lecture-QCM-QCM-QCM-Lecture-QCM-Video-Lecture-Video-QCM-Video-Video-Video-QCM-QCM-QCM-QCM-Video-Video
6524,Management,44,Poulin,2019,621,34,27,20,7,0.74,74,10,9,1,6,0,1,QCM-Lecture-QCM-Video-Video-Lecture-QCM-QCM-Lecture-Video-QCM-QCM-Lecture-Examen-Video-Lecture-Video-Lecture-Video-Video-Video-QCM-QCM-Video-QCM-Video-Test
6525,Management,44,Poulin,2019,622,37,27,19,8,0.7,70,10,8,1,7,0,1,Video-Lecture-Video-Video-QCM-QCM-Video-Lecture-Lecture-Video-QCM-QCM-Lecture-Test-Video-QCM-Video-Lecture-QCM-QCM-Video-Lecture-Video-Video-Lecture-QCM-Examen
6526,Management,44,Poulin,2019,623,10,5,4,1,0.8,80,3,1,0,1,0,0,QCM-Video-Video-Lecture-Video
6527,Management,44,Poulin,2019,624,7,6,5,1,0.83,83,4,1,0,1,0,0,Video-Video-QCM-Lecture-Video-Video
6528,Management,44,Poulin,2019,625,35,21,5,16,0.24,24,2,3,0,11,4,1,Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Lecture-Exercise-QCM-Video-Exercise-QCM-Lecture-Examen
6529,Management,44,Poulin,2019,626,9,3,1,2,0.33,33,1,0,0,1,1,0,Video-Lecture-Exercise
6530,Management,44,Poulin,2019,627,34,10,8,2,0.8,80,4,2,2,1,1,0,Video-QCM-Video-Video-Test-QCM-Exercise-Lecture-Video-Test
6531,Management,44,Poulin,2019,628,12,4,2,2,0.5,50,1,1,0,0,1,1,Exercise-QCM-Video-Examen
6532,Management,44,Poulin,2019,629,13,10,1,9,0.1,10,0,1,0,5,3,1,Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Exercise-Examen
6533,Management,44,Poulin,2019,630,5,2,1,1,0.5,50,0,1,0,0,1,0,Exercise-QCM
6534,Management,44,Poulin,2019,631,27,26,25,1,0.96,96,15,10,0,0,0,1,Video-QCM-Video-QCM-QCM-Video-QCM-Video-QCM-Video-QCM-Video-QCM-Video-Video-Video-Video-Video-Video-Video-Video-QCM-QCM-Video-QCM-Examen
6535,Management,44,Poulin,2019,632,23,23,8,15,0.35,35,7,1,0,8,6,1,Lecture-Lecture-Video-Video-Exercise-Exercise-Exercise-Exercise-Exercise-Exercise-Lecture-Lecture-Video-QCM-Lecture-Lecture-Video-Lecture-Lecture-Video-Video-Video-Examen
6536,Management,44,Poulin,2019,633,28,10,8,2,0.8,80,4,4,0,2,0,0,QCM-Lecture-QCM-Video-QCM-Video-QCM-Lecture-Video-Video
6537,Management,45,Delcambre,2019,634,14,10,7,3,0.7,70,3,3,1,2,1,0,Exercise-Lecture-Video-Video-QCM-Video-QCM-QCM-Lecture-Test
6538,Management,45,Delcambre,2019,635,16,9,7,2,0.78,78,5,2,0,2,0,0,Video-Video-Video-QCM-QCM-Lecture-Video-Lecture-Video
6539,Management,45,Delcambre,2019,636,36,30,13,17,0.43,43,5,7,1,12,3,2,Exercise-Exercise-QCM-Lecture-Lecture-Video-QCM-Exercise-Lecture-Video-Examen-QCM-QCM-Video-Lecture-Lecture-Video-Lecture-QCM-Examen-Lecture-QCM-Video-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Test
6540,Management,45,Delcambre,2019,637,35,19,19,0,1.0,100,14,5,0,0,0,0,QCM-Video-Video-Video-QCM-Video-Video-Video-Video-Video-Video-QCM-Video-Video-Video-Video-QCM-QCM-Video
6541,Management,45,Delcambre,2019,638,42,20,16,4,0.8,80,10,5,1,2,2,0,QCM-Exercise-Video-QCM-QCM-Lecture-Video-Video-Video-QCM-Video-Video-Video-Video-Lecture-Video-QCM-Exercise-Video-Test
6542,Management,45,Delcambre,2019,639,45,16,15,1,0.94,94,7,6,2,1,0,0,QCM-Video-Video-Video-QCM-QCM-Video-Video-Test-Video-QCM-QCM-Video-Lecture-QCM-Test
6543,Management,45,Delcambre,2019,640,33,22,15,7,0.68,68,8,6,1,6,0,1,QCM-QCM-Video-Video-Lecture-QCM-Video-QCM-Video-Lecture-Test-Video-Lecture-Video-Video-QCM-Lecture-Lecture-Video-Lecture-QCM-Examen
6544,Management,45,Delcambre,2019,641,13,7,7,0,1.0,100,2,3,2,0,0,0,Video-Video-QCM-Test-QCM-QCM-Test
6545,Management,45,Delcambre,2019,642,56,47,15,32,0.32,32,8,6,1,24,7,1,Exercise-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Video-Lecture-Examen-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Video-Lecture-QCM-Lecture-QCM-Video-QCM-Lecture-Lecture-QCM-Video-Lecture-Test
6546,Management,45,Delcambre,2019,643,24,24,6,18,0.25,25,2,4,0,14,4,0,Lecture-Lecture-Lecture-Exercise-Video-QCM-QCM-Lecture-Lecture-Video-QCM-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture
6547,Management,45,Delcambre,2019,644,10,7,2,5,0.29,29,1,1,0,3,1,1,QCM-Exercise-Lecture-Video-Lecture-Lecture-Examen
6548,Management,45,Delcambre,2019,645,23,6,6,0,1.0,100,3,2,1,0,0,0,QCM-Video-QCM-Video-Video-Test
6549,Management,45,Delcambre,2019,646,17,9,6,3,0.67,67,5,1,0,2,0,1,Video-Video-QCM-Video-Lecture-Video-Video-Lecture-Examen
6550,Management,45,Delcambre,2019,647,36,28,13,15,0.46,46,11,2,0,7,6,2,Lecture-Video-Exercise-Video-Lecture-Video-Exercise-Exercise-QCM-Video-Exercise-Video-QCM-Video-Examen-Lecture-Exercise-Video-Lecture-Video-Video-Exercise-Lecture-Video-Video-Lecture-Lecture-Examen
6551,Management,46,Bureau,2019,648,14,12,12,0,1.0,100,4,6,2,0,0,0,Video-QCM-QCM-QCM-QCM-QCM-Test-Video-Video-QCM-Video-Test
6552,Management,46,Bureau,2019,649,15,5,2,3,0.4,40,1,1,0,1,2,0,Exercise-Video-Exercise-Lecture-QCM
6553,Management,46,Bureau,2019,650,33,10,7,3,0.7,70,2,4,1,2,0,1,Video-Lecture-QCM-Lecture-Test-Video-QCM-QCM-QCM-Examen
6554,Management,46,Bureau,2019,651,15,4,2,2,0.5,50,1,1,0,1,0,1,QCM-Video-Lecture-Examen
6555,Management,46,Bureau,2019,652,12,6,1,5,0.17,17,1,0,0,3,2,0,Video-Exercise-Lecture-Exercise-Lecture-Lecture
6556,Management,46,Bureau,2019,653,21,11,5,6,0.45,45,4,1,0,3,3,0,Video-Lecture-Video-Lecture-Video-Video-Exercise-Exercise-Lecture-QCM-Exercise
6557,Management,46,Bureau,2019,654,26,15,14,1,0.93,93,8,4,2,0,1,0,Video-Video-Video-QCM-Exercise-Video-QCM-Test-Video-Video-Video-QCM-Video-QCM-Test
6558,Management,46,Bureau,2019,655,8,8,1,7,0.12,12,1,0,0,4,2,1,Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Examen
6559,Management,46,Bureau,2019,656,5,5,3,2,0.6,60,3,0,0,0,1,1,Video-Video-Video-Exercise-Examen
6560,Management,46,Bureau,2019,657,17,15,14,1,0.93,93,8,6,0,1,0,0,Video-Video-Lecture-QCM-Video-QCM-Video-QCM-Video-Video-Video-QCM-QCM-Video-QCM
6561,Management,46,Bureau,2019,658,15,14,3,11,0.21,21,2,1,0,7,4,0,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Video-Video-Exercise-Exercise-Lecture
6562,Management,46,Bureau,2019,659,17,11,6,5,0.55,55,3,2,1,3,2,0,Video-QCM-Exercise-QCM-Exercise-Lecture-Video-Video-Lecture-Lecture-Test
6563,Management,47,Marsan,2019,660,14,10,8,2,0.8,80,6,2,0,0,1,1,QCM-Video-Video-Video-QCM-Video-Exercise-Video-Video-Examen
6564,Management,47,Marsan,2019,661,12,8,5,3,0.62,62,4,1,0,2,0,1,Video-QCM-Video-Lecture-Video-Video-Lecture-Examen
