,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
6674,Philosophy,51,Pierre,2019,681,11,3,3,0,1.0,100,Philosophy,3,0,0,0,0,0,Video-Video-Video
6675,Philosophy,51,Pierre,2019,682,57,16,4,12,0.25,25,Philosophy,3,1,0,9,2,1,Video-Lecture-Lecture-Video-Video-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Exercise-Lecture-Lecture-Examen
6676,Philosophy,51,Pierre,2019,683,36,31,12,19,0.39,39,Philosophy,7,5,0,13,5,1,Lecture-Video-Exercise-Video-Exercise-QCM-Exercise-Lecture-Exercise-QCM-Lecture-QCM-Video-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Video-QCM-Video-Exercise-Video-Video-Lecture-Lecture-Lecture-Examen
6677,Philosophy,51,Pierre,2019,684,19,13,1,12,0.08,8,Philosophy,1,0,0,7,4,1,Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Examen
6678,Philosophy,51,Pierre,2019,685,21,6,3,3,0.5,50,Philosophy,2,1,0,2,0,1,Lecture-Video-Video-Lecture-QCM-Examen
6679,Philosophy,51,Pierre,2019,686,9,7,1,6,0.14,14,Philosophy,0,1,0,4,2,0,Lecture-Exercise-Lecture-QCM-Lecture-Exercise-Lecture
6680,Philosophy,51,Pierre,2019,687,11,11,7,4,0.64,64,Philosophy,5,2,0,2,2,0,Video-Lecture-QCM-Video-QCM-Video-Exercise-Video-Lecture-Exercise-Video
6681,Philosophy,51,Pierre,2019,688,35,34,8,26,0.24,24,Philosophy,4,3,1,16,8,2,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-QCM-Lecture-Lecture-Examen-Lecture-Exercise-Exercise-Lecture-Exercise-Video-QCM-Lecture-Exercise-Exercise-Test-Lecture-Exercise-Lecture-Video-Video-Exercise-Lecture-Lecture-Lecture-QCM-Examen
6682,Philosophy,52,Roussey,2019,689,24,17,1,16,0.06,6,Philosophy,0,1,0,11,4,1,Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Examen
6683,Philosophy,52,Roussey,2019,690,26,13,4,9,0.31,31,Philosophy,2,2,0,7,2,0,Lecture-QCM-Exercise-Exercise-QCM-Lecture-Lecture-Video-Lecture-Lecture-Video-Lecture-Lecture
6684,Philosophy,52,Roussey,2019,691,23,20,10,10,0.5,50,Philosophy,5,4,1,7,2,1,Video-Video-QCM-Lecture-Lecture-QCM-Lecture-Video-Lecture-Lecture-Test-QCM-Video-Exercise-Exercise-Video-Lecture-QCM-Lecture-Examen
6685,Philosophy,52,Roussey,2019,692,15,13,5,8,0.38,38,Philosophy,2,3,0,5,2,1,Video-Lecture-Exercise-Lecture-QCM-QCM-Lecture-Lecture-Exercise-Video-Lecture-QCM-Examen
6686,Philosophy,52,Roussey,2019,693,5,2,1,1,0.5,50,Philosophy,1,0,0,1,0,0,Video-Lecture
6687,Philosophy,52,Roussey,2019,694,40,35,4,31,0.11,11,Philosophy,4,0,0,19,10,2,Lecture-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Video-Examen-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Examen
6688,Philosophy,52,Roussey,2019,695,53,30,2,28,0.07,7,Philosophy,0,2,0,19,7,2,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Examen
6689,Philosophy,53,Harland,2019,696,26,13,5,8,0.38,38,Philosophy,2,3,0,6,1,1,QCM-Lecture-QCM-Lecture-Video-Exercise-QCM-Lecture-Lecture-Lecture-Lecture-Video-Examen
6690,Philosophy,53,Harland,2019,697,25,13,5,8,0.38,38,Philosophy,3,2,0,6,1,1,Lecture-Video-QCM-QCM-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Lecture-Video-Examen
6691,Philosophy,53,Harland,2019,698,10,6,3,3,0.5,50,Philosophy,2,1,0,3,0,0,Video-Lecture-QCM-Lecture-Lecture-Video
6692,Philosophy,53,Harland,2019,699,20,18,5,13,0.28,28,Philosophy,5,0,0,7,5,1,Video-Lecture-Lecture-Lecture-Video-Exercise-Video-Lecture-Lecture-Exercise-Exercise-Video-Lecture-Video-Exercise-Exercise-Lecture-Examen
6693,Philosophy,53,Harland,2019,700,35,22,1,21,0.05,5,Philosophy,0,1,0,12,7,2,Lecture-Exercise-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Examen-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Examen
6694,Philosophy,53,Harland,2019,701,37,31,15,16,0.48,48,Philosophy,4,8,3,13,3,0,Lecture-QCM-Exercise-Video-Video-Lecture-Exercise-Lecture-QCM-QCM-Test-Lecture-Lecture-Lecture-Lecture-Video-Video-QCM-Lecture-QCM-Test-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-QCM-Test
6695,Philosophy,53,Harland,2019,702,13,11,3,8,0.27,27,Philosophy,1,2,0,7,0,1,Lecture-QCM-Lecture-QCM-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Examen
6696,Philosophy,53,Harland,2019,703,15,5,1,4,0.2,20,Philosophy,0,1,0,1,2,1,Exercise-Exercise-Lecture-QCM-Examen
6697,Philosophy,53,Harland,2019,704,24,18,2,16,0.11,11,Philosophy,2,0,0,11,4,1,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Exercise-Examen
6698,Philosophy,53,Harland,2019,705,20,15,1,14,0.07,7,Philosophy,1,0,0,10,4,0,Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise
6699,Philosophy,53,Harland,2019,706,23,6,5,1,0.83,83,Philosophy,4,1,0,0,1,0,Video-Video-Video-Video-QCM-Exercise
6700,Philosophy,53,Harland,2019,707,15,4,2,2,0.5,50,Philosophy,0,2,0,1,0,1,Lecture-QCM-QCM-Examen
6701,Philosophy,53,Harland,2019,708,10,5,2,3,0.4,40,Philosophy,1,1,0,2,1,0,QCM-Lecture-Exercise-Lecture-Video
6702,Philosophy,53,Harland,2019,709,29,11,11,0,1.0,100,Philosophy,8,2,1,0,0,0,QCM-Video-Video-Video-QCM-Video-Video-Video-Video-Video-Test
6703,Philosophy,53,Harland,2019,710,26,18,3,15,0.17,17,Philosophy,1,2,0,10,4,1,Lecture-QCM-Lecture-QCM-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
6704,Philosophy,53,Harland,2019,711,24,23,7,16,0.3,30,Philosophy,4,2,1,10,5,1,Video-Lecture-Video-Exercise-Lecture-QCM-Lecture-Exercise-Exercise-Exercise-Video-Test-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Video-Lecture-Lecture-Examen
6705,Philosophy,53,Harland,2019,712,36,22,3,19,0.14,14,Philosophy,2,1,0,12,5,2,Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-Lecture-Exercise-Lecture-Examen-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-QCM-Lecture-Examen
6706,Philosophy,54,Gobeille,2019,713,44,18,7,11,0.39,39,Philosophy,2,4,1,8,2,1,Lecture-Lecture-Lecture-Exercise-Video-QCM-QCM-Lecture-Test-QCM-Exercise-Lecture-Lecture-Video-Lecture-Lecture-QCM-Examen
6707,Philosophy,54,Gobeille,2019,714,48,30,15,15,0.5,50,Philosophy,10,5,0,10,4,1,Lecture-Lecture-Video-Lecture-Video-Video-Video-Video-Video-Lecture-Video-QCM-QCM-Exercise-Lecture-Lecture-QCM-Exercise-Video-Exercise-Lecture-Exercise-Lecture-Video-QCM-Lecture-Lecture-Video-QCM-Examen
6708,Philosophy,54,Gobeille,2019,715,33,30,12,18,0.4,40,Philosophy,7,4,1,10,6,2,Exercise-Exercise-Lecture-Lecture-Lecture-Video-QCM-Lecture-Video-QCM-Test-Exercise-QCM-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Examen-Lecture-Lecture-Video-Video-Exercise-Video-Lecture-Video-Video-Examen
6709,Philosophy,54,Gobeille,2019,716,23,17,8,9,0.47,47,Philosophy,4,4,0,5,3,1,Video-QCM-Lecture-Video-Lecture-QCM-Video-QCM-Exercise-Exercise-Lecture-Exercise-QCM-Video-Lecture-Lecture-Examen
6710,Philosophy,54,Gobeille,2019,717,54,30,5,25,0.17,17,Philosophy,2,3,0,17,6,2,Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-QCM-Lecture-Examen-Lecture-Exercise-Lecture-Video-QCM-Video-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Examen
6711,Philosophy,54,Gobeille,2019,718,8,3,1,2,0.33,33,Philosophy,1,0,0,2,0,0,Lecture-Video-Lecture
6712,Philosophy,54,Gobeille,2019,719,13,11,1,10,0.09,9,Philosophy,0,1,0,7,2,1,Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-QCM-Examen
6713,Philosophy,54,Gobeille,2019,720,38,12,3,9,0.25,25,Philosophy,1,2,0,7,2,0,Lecture-Lecture-Lecture-QCM-QCM-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Lecture
6714,Philosophy,54,Gobeille,2019,721,28,10,4,6,0.4,40,Philosophy,3,1,0,3,3,0,Lecture-Exercise-Exercise-Lecture-Video-Video-QCM-Video-Lecture-Exercise
6715,Philosophy,54,Gobeille,2019,722,13,12,4,8,0.33,33,Philosophy,2,1,1,7,1,0,Lecture-Video-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Test
6716,Philosophy,54,Gobeille,2019,723,27,7,3,4,0.43,43,Philosophy,3,0,0,2,2,0,Lecture-Video-Video-Exercise-Lecture-Exercise-Video
6717,Philosophy,54,Gobeille,2019,724,33,19,3,16,0.16,16,Philosophy,1,2,0,10,5,1,Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-QCM-Lecture-QCM-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
6718,Philosophy,54,Gobeille,2019,725,21,19,7,12,0.37,37,Philosophy,3,3,1,8,3,1,Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Test-QCM-Exercise-Video-Exercise-QCM-Lecture-Lecture-QCM-Examen
6719,Philosophy,55,Forestier,2019,726,12,8,1,7,0.12,12,Philosophy,0,1,0,5,1,1,Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Examen
6720,Philosophy,55,Forestier,2019,727,32,22,9,13,0.41,41,Philosophy,2,6,1,11,2,0,QCM-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Video-Video-QCM-QCM-Exercise-QCM-Test
6721,Philosophy,55,Forestier,2019,728,15,14,2,12,0.14,14,Philosophy,1,1,0,7,4,1,Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Examen
6722,Philosophy,55,Forestier,2019,729,23,18,10,8,0.56,56,Philosophy,6,2,2,5,3,0,Lecture-Lecture-Video-Video-Lecture-Video-Exercise-Video-Test-Exercise-Video-Lecture-Exercise-QCM-Video-QCM-Lecture-Test
6723,Philosophy,55,Forestier,2019,730,28,8,1,7,0.12,12,Philosophy,1,0,0,5,2,0,Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video
6724,Philosophy,55,Forestier,2019,731,31,8,3,5,0.38,38,Philosophy,0,3,0,4,1,0,QCM-Lecture-Exercise-Lecture-QCM-Lecture-QCM-Lecture
6725,Philosophy,55,Forestier,2019,732,37,22,6,16,0.27,27,Philosophy,4,2,0,11,5,0,Video-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Exercise-Exercise-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-QCM
6726,Philosophy,55,Forestier,2019,733,5,4,2,2,0.5,50,Philosophy,1,1,0,1,0,1,QCM-Lecture-Video-Examen
6727,Philosophy,55,Forestier,2019,734,46,12,5,7,0.42,42,Philosophy,4,1,0,4,2,1,Lecture-Video-Lecture-Lecture-Video-Video-Exercise-Video-Lecture-Exercise-QCM-Examen
6728,Philosophy,55,Forestier,2019,735,10,8,3,5,0.38,38,Philosophy,3,0,0,3,1,1,Lecture-Video-Video-Lecture-Lecture-Exercise-Video-Examen
6729,Philosophy,55,Forestier,2019,736,8,5,2,3,0.4,40,Philosophy,1,1,0,2,1,0,Lecture-Exercise-Video-Lecture-QCM
6730,Philosophy,55,Forestier,2019,737,8,8,2,6,0.25,25,Philosophy,1,1,0,2,3,1,Exercise-Exercise-QCM-Lecture-Exercise-Video-Lecture-Examen
6731,Philosophy,55,Forestier,2019,738,39,35,4,31,0.11,11,Philosophy,3,1,0,21,8,2,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Video-Video-Exercise-Examen-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Exercise-QCM-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
6732,Philosophy,55,Forestier,2019,739,5,5,1,4,0.2,20,Philosophy,1,0,0,2,2,0,Exercise-Video-Lecture-Lecture-Exercise
6733,Philosophy,55,Forestier,2019,740,8,2,1,1,0.5,50,Philosophy,0,1,0,0,1,0,Exercise-QCM
6734,Philosophy,55,Forestier,2019,741,9,8,5,3,0.62,62,Philosophy,3,2,0,2,0,1,Video-Video-QCM-Lecture-Lecture-QCM-Video-Examen
6735,Philosophy,55,Forestier,2019,742,8,6,3,3,0.5,50,Philosophy,1,2,0,2,0,1,QCM-Lecture-Lecture-Video-QCM-Examen
6736,Philosophy,55,Forestier,2019,743,15,5,2,3,0.4,40,Philosophy,1,1,0,0,2,1,QCM-Exercise-Video-Exercise-Examen
6737,Philosophy,55,Forestier,2019,744,14,6,1,5,0.17,17,Philosophy,1,0,0,3,2,0,Video-Exercise-Lecture-Lecture-Lecture-Exercise
6738,Philosophy,55,Forestier,2019,745,25,10,3,7,0.3,30,Philosophy,2,1,0,3,3,1,Exercise-Exercise-Lecture-QCM-Video-Exercise-Lecture-Video-Lecture-Examen
6739,Languages,56,Ours,2019,746,31,22,3,19,0.14,14,Languages,3,0,0,12,6,1,Exercise-Video-Exercise-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Examen
6740,Languages,56,Ours,2019,747,30,8,4,4,0.5,50,Languages,2,2,0,3,1,0,Exercise-Lecture-QCM-QCM-Lecture-Video-Lecture-Video
6741,Languages,56,Ours,2019,748,18,15,5,10,0.33,33,Languages,3,2,0,7,2,1,Video-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Video-QCM-Examen
6742,Languages,56,Ours,2019,749,25,12,12,0,1.0,100,Languages,6,5,1,0,0,0,Video-QCM-Video-Video-Video-QCM-Video-QCM-QCM-Video-QCM-Test
6743,Languages,56,Ours,2019,750,11,8,4,4,0.5,50,Languages,2,2,0,4,0,0,Lecture-Lecture-Lecture-Video-QCM-Video-QCM-Lecture
6744,Languages,56,Ours,2019,751,26,13,2,11,0.15,15,Languages,0,2,0,8,3,0,Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Exercise
6745,Languages,56,Ours,2019,752,27,17,1,16,0.06,6,Languages,0,1,0,11,5,0,Exercise-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture
6746,Languages,56,Ours,2019,753,7,7,1,6,0.14,14,Languages,0,1,0,4,2,0,Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Lecture
6747,Languages,56,Ours,2019,754,11,10,4,6,0.4,40,Languages,4,0,0,2,3,1,Video-Video-Exercise-Video-Lecture-Lecture-Exercise-Video-Exercise-Examen
6748,Languages,57,Trudel,2019,755,50,24,24,0,1.0,100,Languages,14,8,2,0,0,0,Video-Video-Video-QCM-QCM-Video-Video-QCM-QCM-Video-Video-Video-Test-QCM-Video-Video-QCM-Video-QCM-Video-Video-Video-QCM-Test
6749,Languages,57,Trudel,2019,756,37,11,3,8,0.27,27,Languages,2,1,0,4,3,1,Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Video-Video-Exercise-Examen
6750,Languages,57,Trudel,2019,757,31,26,9,17,0.35,35,Languages,4,4,1,13,4,0,Exercise-Lecture-Lecture-Video-QCM-Lecture-Video-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Exercise-Video-QCM-Lecture-Video-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Test
6751,Languages,57,Trudel,2019,758,30,22,3,19,0.14,14,Languages,2,1,0,12,6,1,Exercise-Lecture-Video-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Video-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Examen
6752,Languages,57,Trudel,2019,759,33,21,9,12,0.43,43,Languages,7,2,0,8,3,1,Lecture-Lecture-QCM-Video-Video-Lecture-Lecture-Video-Video-Video-Lecture-Video-Lecture-Video-Exercise-QCM-Exercise-Exercise-Lecture-Lecture-Examen
6753,Languages,57,Trudel,2019,760,29,13,6,7,0.46,46,Languages,6,0,0,4,2,1,Video-Lecture-Video-Video-Lecture-Lecture-Exercise-Exercise-Video-Video-Video-Lecture-Examen
6754,Languages,57,Trudel,2019,761,16,6,1,5,0.17,17,Languages,0,1,0,3,2,0,Exercise-Exercise-Lecture-Lecture-QCM-Lecture
6755,Languages,57,Trudel,2019,762,25,17,8,9,0.47,47,Languages,5,3,0,7,2,0,Lecture-Video-Video-QCM-Exercise-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Video-Lecture-QCM-Video-Lecture-Video
6756,Languages,57,Trudel,2019,763,5,3,1,2,0.33,33,Languages,1,0,0,1,1,0,Video-Exercise-Lecture
6757,Languages,57,Trudel,2019,764,54,51,7,44,0.14,14,Languages,6,1,0,29,14,1,Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Video-Lecture-Video-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
6758,Languages,57,Trudel,2019,765,60,56,28,28,0.5,50,Languages,11,17,0,26,0,2,Lecture-QCM-Video-QCM-Lecture-Lecture-Video-Video-QCM-Video-Lecture-QCM-QCM-QCM-QCM-Lecture-QCM-Lecture-QCM-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Examen-QCM-QCM-Video-QCM-Lecture-Lecture-QCM-Lecture-Video-Video-Lecture-Lecture-Lecture-Video-Video-Lecture-QCM-Lecture-Video-Lecture-QCM-Lecture-Lecture-QCM-Lecture-Video-Examen
6759,Languages,58,Montigny,2019,766,8,2,1,1,0.5,50,Languages,1,0,0,0,1,0,Exercise-Video
6760,Languages,58,Montigny,2019,767,27,25,1,24,0.04,4,Languages,0,1,0,15,7,2,Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Examen-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Examen
6761,Languages,58,Montigny,2019,768,11,3,1,2,0.33,33,Languages,0,1,0,1,1,0,QCM-Lecture-Exercise
6762,Languages,58,Montigny,2019,769,28,22,7,15,0.32,32,Languages,3,4,0,11,4,0,Lecture-Lecture-Lecture-Exercise-Video-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Exercise-Video-QCM-Exercise-Video-QCM-Lecture
6763,Languages,58,Montigny,2019,770,15,5,2,3,0.4,40,Languages,1,1,0,2,1,0,Exercise-Video-QCM-Lecture-Lecture
6764,Languages,58,Montigny,2019,771,24,15,8,7,0.53,53,Languages,4,4,0,5,1,1,Lecture-QCM-QCM-Lecture-Exercise-Lecture-QCM-Video-QCM-Lecture-Video-Video-Video-Lecture-Examen
6765,Languages,58,Montigny,2019,772,14,9,3,6,0.33,33,Languages,3,0,0,3,3,0,Video-Video-Video-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise
6766,Languages,58,Montigny,2019,773,15,12,3,9,0.25,25,Languages,3,0,0,6,3,0,Lecture-Exercise-Lecture-Video-Video-Exercise-Lecture-Exercise-Lecture-Video-Lecture-Lecture
6767,Languages,58,Montigny,2019,774,15,6,2,4,0.33,33,Languages,1,1,0,2,2,0,Exercise-Lecture-Lecture-QCM-Exercise-Video
6768,Languages,58,Montigny,2019,775,18,13,7,6,0.54,54,Languages,3,3,1,4,1,1,Video-Lecture-Lecture-QCM-Lecture-Exercise-Test-Video-Video-QCM-QCM-Lecture-Examen
6769,Languages,58,Montigny,2019,776,15,14,5,9,0.36,36,Languages,2,3,0,8,1,0,Lecture-QCM-Lecture-Lecture-Lecture-Lecture-QCM-Video-Lecture-Lecture-Exercise-Lecture-QCM-Video
6770,Languages,59,Leroy,2019,777,40,14,3,11,0.21,21,Languages,1,2,0,8,3,0,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Video-QCM-QCM-Exercise-Lecture
6771,Languages,59,Leroy,2019,778,27,15,2,13,0.13,13,Languages,1,1,0,10,2,1,Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Examen
6772,Languages,59,Leroy,2019,779,12,9,2,7,0.22,22,Languages,1,1,0,6,0,1,Lecture-Lecture-QCM-Lecture-Video-Lecture-Lecture-Lecture-Examen
6773,Languages,59,Leroy,2019,780,35,35,1,34,0.03,3,Languages,0,1,0,23,10,1,Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
6774,Languages,59,Leroy,2019,781,10,4,2,2,0.5,50,Languages,1,1,0,1,0,1,QCM-Lecture-Video-Examen
6775,Languages,59,Leroy,2019,782,8,6,2,4,0.33,33,Languages,1,1,0,2,1,1,Exercise-QCM-Lecture-Video-Lecture-Examen
6776,Languages,59,Leroy,2019,783,15,7,5,2,0.71,71,Languages,3,2,0,1,0,1,Video-QCM-Video-QCM-Video-Lecture-Examen
6777,Languages,59,Leroy,2019,784,38,33,12,21,0.36,36,Languages,5,6,1,15,6,0,Lecture-Exercise-QCM-QCM-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Video-Exercise-QCM-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Video-Lecture-QCM-QCM-Exercise-Video-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Test
6778,Languages,59,Leroy,2019,785,19,11,4,7,0.36,36,Languages,3,1,0,3,3,1,Lecture-Exercise-Lecture-Video-Video-Exercise-Lecture-Video-QCM-Exercise-Examen
6779,Languages,59,Leroy,2019,786,21,17,5,12,0.29,29,Languages,3,2,0,9,3,0,QCM-Lecture-Lecture-Video-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-QCM-Video-Lecture
6780,Languages,59,Leroy,2019,787,9,3,1,2,0.33,33,Languages,0,1,0,1,1,0,Lecture-Exercise-QCM
6781,Languages,59,Leroy,2019,788,10,3,1,2,0.33,33,Languages,0,1,0,2,0,0,Lecture-QCM-Lecture
6782,Languages,59,Leroy,2019,789,15,14,1,13,0.07,7,Languages,1,0,0,9,3,1,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Examen
6783,Languages,59,Leroy,2019,790,35,17,6,11,0.35,35,Languages,2,4,0,9,1,1,Lecture-QCM-QCM-Lecture-Lecture-Video-Lecture-Video-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Examen
6784,Languages,59,Leroy,2019,791,33,15,8,7,0.53,53,Languages,2,5,1,6,0,1,Lecture-QCM-QCM-Video-QCM-Lecture-Lecture-Test-QCM-Video-Lecture-Lecture-Lecture-QCM-Examen
6785,Languages,59,Leroy,2019,792,20,18,8,10,0.44,44,Languages,4,4,0,6,3,1,Video-Video-Lecture-QCM-Lecture-Lecture-QCM-Lecture-QCM-Lecture-Exercise-Exercise-Video-Lecture-Video-Exercise-QCM-Examen
6786,Languages,59,Leroy,2019,793,37,18,5,13,0.28,28,Languages,5,0,0,8,5,0,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Video-Video-Video-Lecture-Exercise-Exercise-Video-Lecture
6787,Languages,60,Selin,2019,794,37,10,1,9,0.1,10,Languages,0,1,0,6,3,0,Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-QCM-Lecture-Lecture
6788,Languages,60,Selin,2019,795,32,24,2,22,0.08,8,Languages,2,0,0,13,7,2,Exercise-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen-Exercise-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Examen
6789,Languages,60,Selin,2019,796,11,9,1,8,0.11,11,Languages,1,0,0,5,2,1,Video-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
6790,Languages,60,Selin,2019,797,6,5,2,3,0.4,40,Languages,2,0,0,2,1,0,Exercise-Video-Video-Lecture-Lecture
6791,Languages,60,Selin,2019,798,30,27,7,20,0.26,26,Languages,5,2,0,12,6,2,Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Video-Video-Lecture-Lecture-Lecture-Exercise-Examen-Exercise-Video-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-QCM-Video-Lecture-QCM-Examen
6792,Languages,60,Selin,2019,799,34,13,1,12,0.08,8,Languages,1,0,0,8,3,1,Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Examen
