,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
6389,History,30,Meserve,2019,396,6,4,2,2,0.5,50,Histoire,1,1,0,2,0,0
6390,History,30,Meserve,2019,397,12,11,2,9,0.18,18,Histoire,2,0,0,6,2,1
6391,History,30,Meserve,2019,398,28,21,10,11,0.48,48,Histoire,4,5,1,8,3,0
6392,History,31,Colomb,2019,399,12,9,1,8,0.11,11,Histoire,0,1,0,4,3,1
6393,History,31,Colomb,2019,400,34,25,11,14,0.44,44,Histoire,3,7,1,12,1,1
6394,History,31,Colomb,2019,401,17,16,6,10,0.38,38,Histoire,3,3,0,8,2,0
6395,History,31,Colomb,2019,402,23,23,3,20,0.13,13,Histoire,1,1,1,14,5,1
6396,History,31,Colomb,2019,403,38,30,14,16,0.47,47,Histoire,8,5,1,12,4,0
6397,History,31,Colomb,2019,404,37,29,1,28,0.03,3,Histoire,0,1,0,18,8,2
6398,History,31,Colomb,2019,405,50,48,21,27,0.44,44,Histoire,13,7,1,17,8,2
6399,History,31,Colomb,2019,406,21,21,7,14,0.33,33,Histoire,4,3,0,10,3,1
6400,History,31,Colomb,2019,407,30,28,13,15,0.46,46,Histoire,7,6,0,12,3,0
6401,History,31,Colomb,2019,408,23,23,8,15,0.35,35,Histoire,5,2,1,10,4,1
6402,History,31,Colomb,2019,409,23,9,1,8,0.11,11,Histoire,1,0,0,6,1,1
6403,History,31,Colomb,2019,410,28,7,2,5,0.29,29,Histoire,1,1,0,3,2,0
6404,History,31,Colomb,2019,411,54,39,15,24,0.38,38,Histoire,10,5,0,16,7,1
6405,History,32,Routhier,2019,412,19,10,5,5,0.5,50,Histoire,2,3,0,4,0,1
6406,History,32,Routhier,2019,413,25,16,2,14,0.12,12,Histoire,1,1,0,10,3,1
6407,History,32,Routhier,2019,414,53,47,6,41,0.13,13,Histoire,6,0,0,26,14,1
6408,History,32,Routhier,2019,415,38,21,13,8,0.62,62,Histoire,6,6,1,6,2,0
6409,History,32,Routhier,2019,416,14,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
6410,History,32,Routhier,2019,417,34,12,6,6,0.5,50,Histoire,5,1,0,3,3,0
6411,History,32,Routhier,2019,418,32,11,6,5,0.55,55,Histoire,4,2,0,4,1,0
6412,History,32,Routhier,2019,419,40,16,2,14,0.12,12,Histoire,0,2,0,10,3,1
6413,History,32,Routhier,2019,420,31,11,4,7,0.36,36,Histoire,1,3,0,6,0,1
6414,History,32,Routhier,2019,421,15,6,1,5,0.17,17,Histoire,0,1,0,4,1,0
6415,History,32,Routhier,2019,422,11,11,2,9,0.18,18,Histoire,1,1,0,6,3,0
6416,History,32,Routhier,2019,423,31,25,9,16,0.36,36,Histoire,4,5,0,12,4,0
6417,History,32,Routhier,2019,424,60,48,5,43,0.1,10,Histoire,3,1,1,29,13,1
6418,History,33,Crespin,2019,425,48,18,3,15,0.17,17,Histoire,2,1,0,8,6,1
6419,History,33,Crespin,2019,426,9,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
6420,History,33,Crespin,2019,427,20,5,2,3,0.4,40,Histoire,0,2,0,2,1,0
6421,History,33,Crespin,2019,428,30,20,6,14,0.3,30,Histoire,3,2,1,10,4,0
6422,History,33,Crespin,2019,429,8,5,2,3,0.4,40,Histoire,0,2,0,2,1,0
6423,History,33,Crespin,2019,430,39,12,3,9,0.25,25,Histoire,0,3,0,7,1,1
6424,History,33,Crespin,2019,431,14,7,1,6,0.14,14,Histoire,1,0,0,4,2,0
6425,History,33,Crespin,2019,432,32,18,10,8,0.56,56,Histoire,6,4,0,6,1,1
6426,History,33,Crespin,2019,433,8,3,2,1,0.67,67,Histoire,2,0,0,1,0,0
6427,History,33,Crespin,2019,434,7,7,3,4,0.43,43,Histoire,2,1,0,2,1,1
6428,History,33,Crespin,2019,435,33,28,11,17,0.39,39,Histoire,6,4,1,13,4,0
6429,History,33,Crespin,2019,436,54,39,16,23,0.41,41,Histoire,9,6,1,15,6,2
6430,History,33,Crespin,2019,437,11,6,1,5,0.17,17,Histoire,1,0,0,2,2,1
6431,History,33,Crespin,2019,438,53,19,7,12,0.37,37,Histoire,3,3,1,8,3,1
6432,History,34,Bellerose,2019,439,21,8,4,4,0.5,50,Histoire,3,0,1,1,3,0
6433,History,34,Bellerose,2019,440,19,17,1,16,0.06,6,Histoire,1,0,0,11,5,0
6434,History,34,Bellerose,2019,441,26,10,1,9,0.1,10,Histoire,1,0,0,6,3,0
6435,History,34,Bellerose,2019,442,40,35,12,23,0.34,34,Histoire,6,6,0,17,4,2
6436,History,34,Bellerose,2019,443,24,18,4,14,0.22,22,Histoire,3,1,0,9,4,1
6437,History,34,Bellerose,2019,444,12,10,3,7,0.3,30,Histoire,3,0,0,3,3,1
6438,History,34,Bellerose,2019,445,5,5,1,4,0.2,20,Histoire,0,1,0,2,2,0
6439,History,34,Bellerose,2019,446,39,33,7,26,0.21,21,Histoire,2,4,1,19,5,2
6440,History,35,Maisel,2019,447,9,9,4,5,0.44,44,Histoire,2,2,0,3,2,0
6441,History,35,Maisel,2019,448,14,14,1,13,0.07,7,Histoire,1,0,0,9,3,1
6442,History,35,Maisel,2019,449,16,4,1,3,0.25,25,Histoire,1,0,0,2,1,0
6443,History,35,Maisel,2019,450,34,25,2,23,0.08,8,Histoire,1,1,0,14,7,2
6444,History,35,Maisel,2019,451,6,5,1,4,0.2,20,Histoire,1,0,0,2,1,1
6445,History,35,Maisel,2019,452,9,5,1,4,0.2,20,Histoire,1,0,0,3,1,0
6446,History,35,Maisel,2019,453,28,13,3,10,0.23,23,Histoire,2,1,0,7,3,0
6447,History,35,Maisel,2019,454,9,5,2,3,0.4,40,Histoire,2,0,0,0,2,1
6448,History,35,Maisel,2019,455,9,3,1,2,0.33,33,Histoire,1,0,0,1,1,0
6449,History,35,Maisel,2019,456,45,29,14,15,0.48,48,Histoire,8,6,0,10,4,1
6450,History,35,Maisel,2019,457,7,2,1,1,0.5,50,Histoire,1,0,0,1,0,0
6451,Economy,36,Lemar,2019,458,39,19,4,15,0.21,21,Economie,2,2,0,11,3,1
6452,Economy,36,Lemar,2019,459,13,13,5,8,0.38,38,Economie,3,2,0,6,1,1
6453,Economy,36,Lemar,2019,460,15,12,4,8,0.33,33,Economie,2,2,0,5,2,1
6454,Economy,36,Lemar,2019,461,14,11,7,4,0.64,64,Economie,5,2,0,1,2,1
6455,Economy,36,Lemar,2019,462,36,18,2,16,0.11,11,Economie,1,1,0,11,5,0
6456,Economy,36,Lemar,2019,463,9,3,1,2,0.33,33,Economie,0,1,0,1,1,0
6457,Economy,36,Lemar,2019,464,36,32,2,30,0.06,6,Economie,2,0,0,20,10,0
6458,Economy,36,Lemar,2019,465,38,28,13,15,0.46,46,Economie,6,6,1,11,2,2
6459,Economy,36,Lemar,2019,466,16,14,10,4,0.71,71,Economie,3,5,2,4,0,0
6460,Economy,36,Lemar,2019,467,8,4,2,2,0.5,50,Economie,1,1,0,1,1,0
6461,Economy,36,Lemar,2019,468,15,9,4,5,0.44,44,Economie,1,3,0,3,1,1
6462,Economy,36,Lemar,2019,469,9,5,1,4,0.2,20,Economie,0,1,0,2,2,0
6463,Economy,36,Lemar,2019,470,55,18,3,15,0.17,17,Economie,3,0,0,10,4,1
6464,Economy,36,Lemar,2019,471,25,25,12,13,0.48,48,Economie,9,3,0,8,4,1
6465,Economy,36,Lemar,2019,472,28,21,7,14,0.33,33,Economie,4,3,0,11,3,0
6466,Economy,36,Lemar,2019,473,28,20,13,7,0.65,65,Economie,8,4,1,4,2,1
6467,Economy,37,Garson,2019,474,40,26,9,17,0.35,35,Economie,3,4,2,13,4,0
6468,Economy,37,Garson,2019,475,27,14,3,11,0.21,21,Economie,0,3,0,9,1,1
6469,Economy,37,Garson,2019,476,27,23,9,14,0.39,39,Economie,4,4,1,10,3,1
6470,Economy,37,Garson,2019,477,15,5,2,3,0.4,40,Economie,0,2,0,1,1,1
6471,Economy,37,Garson,2019,478,12,12,2,10,0.17,17,Economie,1,1,0,8,2,0
6472,Economy,37,Garson,2019,479,22,13,4,9,0.31,31,Economie,2,2,0,6,3,0
6473,Economy,37,Garson,2019,480,33,26,2,24,0.08,8,Economie,2,0,0,15,8,1
6474,Economy,37,Garson,2019,481,29,12,2,10,0.17,17,Economie,1,1,0,5,4,1
6475,Economy,37,Garson,2019,482,21,19,8,11,0.42,42,Economie,4,3,1,7,3,1
6476,Economy,37,Garson,2019,483,28,23,8,15,0.35,35,Economie,2,5,1,11,3,1
6477,Economy,37,Garson,2019,484,47,19,3,16,0.16,16,Economie,1,2,0,11,4,1
6478,Economy,37,Garson,2019,485,32,9,3,6,0.33,33,Economie,1,2,0,3,2,1
6479,Economy,37,Garson,2019,486,15,6,2,4,0.33,33,Economie,1,1,0,3,1,0
6480,Economy,37,Garson,2019,487,5,4,2,2,0.5,50,Economie,2,0,0,1,1,0
6481,Economy,37,Garson,2019,488,25,12,3,9,0.25,25,Economie,1,2,0,6,2,1
6482,Economy,38,Gaubert,2019,489,13,9,6,3,0.67,67,Economie,5,1,0,2,0,1
6483,Economy,38,Gaubert,2019,490,39,11,3,8,0.27,27,Economie,2,1,0,5,2,1
6484,Economy,38,Gaubert,2019,491,7,3,1,2,0.33,33,Economie,1,0,0,2,0,0
6485,Economy,38,Gaubert,2019,492,24,17,8,9,0.47,47,Economie,4,3,1,7,1,1
6486,Economy,38,Gaubert,2019,493,8,6,6,0,1.0,100,Economie,3,3,0,0,0,0
6487,Economy,38,Gaubert,2019,494,7,6,1,5,0.17,17,Economie,1,0,0,4,1,0
6488,Economy,38,Gaubert,2019,495,12,9,3,6,0.33,33,Economie,2,1,0,4,2,0
6489,Economy,38,Gaubert,2019,496,6,6,5,1,0.83,83,Economie,3,2,0,1,0,0
6490,Economy,38,Gaubert,2019,497,7,2,1,1,0.5,50,Economie,1,0,0,0,1,0
6491,Economy,38,Gaubert,2019,498,15,8,1,7,0.12,12,Economie,0,1,0,3,3,1
6492,Economy,38,Gaubert,2019,499,15,9,1,8,0.11,11,Economie,0,1,0,5,2,1
6493,Economy,38,Gaubert,2019,500,37,18,1,17,0.06,6,Economie,1,0,0,11,6,0
6494,Economy,38,Gaubert,2019,501,22,13,1,12,0.08,8,Economie,1,0,0,8,4,0
6495,Economy,38,Gaubert,2019,502,59,51,4,47,0.08,8,Economie,2,2,0,31,14,2
6496,Economy,38,Gaubert,2019,503,8,2,1,1,0.5,50,Economie,1,0,0,0,1,0
6497,Economy,38,Gaubert,2019,504,24,24,7,17,0.29,29,Economie,4,3,0,11,6,0
6498,Economy,38,Gaubert,2019,505,5,5,1,4,0.2,20,Economie,0,1,0,3,1,0
6499,Economy,38,Gaubert,2019,506,18,16,6,10,0.38,38,Economie,5,1,0,6,3,1
6500,Economy,38,Gaubert,2019,507,18,16,7,9,0.44,44,Economie,4,2,1,6,2,1
6501,Economy,38,Gaubert,2019,508,50,18,18,0,1.0,100,Economie,9,7,2,0,0,0
6502,Economy,39,Dufort,2019,509,12,3,1,2,0.33,33,Economie,0,1,0,1,1,0
6503,Economy,39,Dufort,2019,510,6,3,1,2,0.33,33,Economie,0,1,0,2,0,0
6504,Economy,39,Dufort,2019,511,13,9,2,7,0.22,22,Economie,2,0,0,4,3,0
6505,Economy,39,Dufort,2019,512,50,17,4,13,0.24,24,Economie,1,3,0,9,3,1
6506,Economy,39,Dufort,2019,513,11,4,3,1,0.75,75,Economie,1,2,0,0,0,1
6507,Economy,39,Dufort,2019,514,22,9,1,8,0.11,11,Economie,1,0,0,4,3,1
6508,Economy,39,Dufort,2019,515,24,24,7,17,0.29,29,Economie,3,4,0,12,3,2
6509,Economy,39,Dufort,2019,516,16,15,5,10,0.33,33,Economie,1,4,0,9,0,1
6510,Economy,39,Dufort,2019,517,7,5,1,4,0.2,20,Economie,1,0,0,2,2,0
6511,Economy,39,Dufort,2019,518,12,7,1,6,0.14,14,Economie,1,0,0,3,2,1
6512,Economy,39,Dufort,2019,519,9,9,1,8,0.11,11,Economie,0,1,0,5,3,0
6513,Economy,39,Dufort,2019,520,5,4,1,3,0.25,25,Economie,0,1,0,2,1,0
6514,Economy,40,Dautrich,2019,521,11,3,1,2,0.33,33,Economie,0,1,0,1,1,0
6515,Economy,40,Dautrich,2019,522,41,15,5,10,0.33,33,Economie,2,3,0,8,1,1
6516,Economy,40,Dautrich,2019,523,18,18,2,16,0.11,11,Economie,0,2,0,12,4,0
6517,Economy,40,Dautrich,2019,524,39,22,1,21,0.05,5,Economie,1,0,0,14,7,0
6518,Economy,40,Dautrich,2019,525,33,17,5,12,0.29,29,Economie,4,1,0,8,3,1
6519,Economy,40,Dautrich,2019,526,15,8,1,7,0.12,12,Economie,0,1,0,5,2,0
6520,Economy,40,Dautrich,2019,527,34,18,5,13,0.28,28,Economie,2,2,1,8,4,1
6521,Law,41,Capron,2019,528,53,31,11,20,0.35,35,Droit,4,6,1,15,3,2
6522,Law,41,Capron,2019,529,48,40,13,27,0.33,32,Droit,6,6,1,20,6,1
6523,Law,41,Capron,2019,530,15,15,4,11,0.27,27,Droit,2,2,0,7,3,1
6524,Law,41,Capron,2019,531,19,14,6,8,0.43,43,Droit,3,2,1,5,2,1
6525,Law,41,Capron,2019,532,29,9,2,7,0.22,22,Droit,0,2,0,4,2,1
6526,Law,41,Capron,2019,533,7,7,3,4,0.43,43,Droit,1,2,0,4,0,0
6527,Law,41,Capron,2019,534,7,3,1,2,0.33,33,Droit,1,0,0,2,0,0
6528,Law,41,Capron,2019,535,26,26,15,11,0.58,58,Droit,7,7,1,9,0,2
6529,Law,41,Capron,2019,536,7,3,1,2,0.33,33,Droit,0,1,0,2,0,0
6530,Law,41,Capron,2019,537,32,15,3,12,0.2,20,Droit,2,1,0,8,4,0
6531,Law,41,Capron,2019,538,25,23,9,14,0.39,39,Droit,5,3,1,9,4,1
6532,Law,41,Capron,2019,539,6,4,2,2,0.5,50,Droit,2,0,0,0,1,1
6533,Law,41,Capron,2019,540,42,20,5,15,0.25,25,Droit,5,0,0,9,6,0
6534,Law,41,Capron,2019,541,52,48,4,44,0.08,8,Droit,3,1,0,28,14,2
6535,Law,42,Callier,2019,542,21,16,6,10,0.38,38,Droit,3,3,0,8,1,1
6536,Law,42,Callier,2019,543,7,7,4,3,0.57,57,Droit,2,2,0,2,0,1
6537,Law,42,Callier,2019,544,12,8,4,4,0.5,50,Droit,2,2,0,3,0,1
6538,Law,42,Callier,2019,545,31,22,7,15,0.32,32,Droit,4,3,0,11,4,0
6539,Law,42,Callier,2019,546,53,34,19,15,0.56,56,Droit,9,8,2,12,2,1
6540,Law,42,Callier,2019,547,39,12,3,9,0.25,25,Droit,1,2,0,6,3,0
6541,Law,42,Callier,2019,548,16,15,7,8,0.47,47,Droit,3,4,0,6,1,1
6542,Law,42,Callier,2019,549,8,7,2,5,0.29,29,Droit,2,0,0,3,1,1
6543,Law,43,Desruisseaux,2019,550,36,24,7,17,0.29,29,Droit,2,4,1,13,3,1
6544,Law,43,Desruisseaux,2019,551,14,9,1,8,0.11,11,Droit,1,0,0,4,3,1
6545,Law,43,Desruisseaux,2019,552,7,5,3,2,0.6,60,Droit,1,2,0,2,0,0
6546,Law,43,Desruisseaux,2019,553,7,4,2,2,0.5,50,Droit,1,1,0,1,0,1
6547,Law,43,Desruisseaux,2019,554,49,42,10,32,0.24,24,Droit,4,6,0,23,7,2
6548,Law,43,Desruisseaux,2019,555,12,7,3,4,0.43,43,Droit,2,1,0,2,1,1
6549,Law,43,Desruisseaux,2019,556,22,14,9,5,0.64,64,Droit,5,4,0,4,0,1
6550,Law,43,Desruisseaux,2019,557,28,11,1,10,0.09,9,Droit,0,1,0,6,3,1
6551,Law,43,Desruisseaux,2019,558,12,4,1,3,0.25,25,Droit,0,1,0,2,1,0
6552,Law,44,Decelles,2019,559,19,16,5,11,0.31,31,Droit,3,2,0,8,3,0
6553,Law,44,Decelles,2019,560,14,14,4,10,0.29,29,Droit,3,1,0,5,4,1
6554,Law,44,Decelles,2019,561,28,20,9,11,0.45,45,Droit,5,3,1,6,4,1
6555,Law,44,Decelles,2019,562,30,23,3,20,0.13,13,Droit,2,1,0,12,6,2
6556,Law,44,Decelles,2019,563,14,14,2,12,0.14,14,Droit,1,1,0,8,4,0
6557,Law,44,Decelles,2019,564,10,3,1,2,0.33,33,Droit,1,0,0,1,1,0
6558,Law,44,Decelles,2019,565,6,6,3,3,0.5,50,Droit,2,1,0,2,0,1
6559,Law,44,Decelles,2019,566,6,6,2,4,0.33,33,Droit,1,1,0,2,2,0
6560,Law,44,Decelles,2019,567,15,13,1,12,0.08,8,Droit,0,1,0,8,4,0
6561,Law,44,Decelles,2019,568,39,23,3,20,0.13,13,Droit,0,3,0,14,4,2
6562,Law,44,Decelles,2019,569,6,6,1,5,0.17,17,Droit,1,0,0,3,1,1
6563,Law,45,Gasque,2019,570,11,7,2,5,0.29,29,Droit,2,0,0,2,2,1
6564,Law,45,Gasque,2019,571,28,13,4,9,0.31,31,Droit,3,1,0,6,2,1
6565,Law,45,Gasque,2019,572,11,6,2,4,0.33,33,Droit,2,0,0,2,2,0
6566,Law,45,Gasque,2019,573,5,2,1,1,0.5,50,Droit,1,0,0,0,1,0
6567,Law,45,Gasque,2019,574,6,6,1,5,0.17,17,Droit,0,1,0,4,1,0
6568,Law,45,Gasque,2019,575,12,10,1,9,0.1,10,Droit,1,0,0,6,2,1
6569,Law,45,Gasque,2019,576,52,41,3,38,0.07,7,Droit,2,1,0,24,12,2
6570,Law,45,Gasque,2019,577,17,12,1,11,0.08,8,Droit,1,0,0,7,3,1
6571,Law,45,Gasque,2019,578,45,39,39,0,1.0,100,Droit,27,9,3,0,0,0
6572,Law,45,Gasque,2019,579,24,16,8,8,0.5,50,Droit,4,3,1,6,1,1
6573,Law,45,Gasque,2019,580,13,5,3,2,0.6,60,Droit,2,1,0,1,0,1
6574,Law,45,Gasque,2019,581,17,9,3,6,0.33,33,Droit,2,1,0,5,1,0
6575,Law,45,Gasque,2019,582,10,10,4,6,0.4,40,Droit,2,2,0,5,0,1
6576,Law,45,Gasque,2019,583,15,5,2,3,0.4,40,Droit,2,0,0,1,1,1
6577,Law,45,Gasque,2019,584,25,20,8,12,0.4,40,Droit,4,4,0,9,3,0
6578,Law,45,Gasque,2019,585,35,11,4,7,0.36,36,Droit,3,1,0,5,1,1
6579,Law,45,Gasque,2019,586,13,11,2,9,0.18,18,Droit,0,2,0,6,2,1
6580,Law,45,Gasque,2019,587,30,23,10,13,0.43,43,Droit,5,4,1,9,3,1
6581,Law,46,Gano,2019,588,15,9,3,6,0.33,33,Droit,2,1,0,5,0,1
6582,Law,46,Gano,2019,589,11,11,1,10,0.09,9,Droit,1,0,0,7,3,0
6583,Law,46,Gano,2019,590,7,5,5,0,1.0,100,Droit,3,1,1,0,0,0
6584,Law,46,Gano,2019,591,7,3,1,2,0.33,33,Droit,1,0,0,1,1,0
6585,Law,46,Gano,2019,592,44,44,18,26,0.41,41,Droit,6,11,1,20,4,2
6586,Law,46,Gano,2019,593,8,5,2,3,0.4,40,Droit,1,1,0,1,1,1
6587,Law,46,Gano,2019,594,59,21,9,12,0.43,43,Droit,6,3,0,9,2,1
6588,Law,46,Gano,2019,595,5,2,1,1,0.5,50,Droit,1,0,0,0,1,0
6589,Law,46,Gano,2019,596,34,19,4,15,0.21,21,Droit,1,3,0,12,2,1
6590,Law,46,Gano,2019,597,11,5,2,3,0.4,40,Droit,1,1,0,3,0,0
6591,Law,46,Gano,2019,598,8,3,1,2,0.33,33,Droit,1,0,0,1,1,0
6592,Law,46,Gano,2019,599,25,16,9,7,0.56,56,Droit,6,3,0,5,1,1
6593,Law,46,Gano,2019,600,45,32,9,23,0.28,28,Droit,6,2,1,15,7,1
6594,Law,46,Gano,2019,601,12,7,1,6,0.14,14,Droit,0,1,0,4,2,0
6595,Law,46,Gano,2019,602,12,11,6,5,0.55,55,Droit,3,3,0,4,0,1
6596,Law,46,Gano,2019,603,38,16,3,13,0.19,19,Droit,1,2,0,8,4,1
6597,Law,46,Gano,2019,604,16,8,2,6,0.25,25,Droit,1,1,0,4,2,0
6598,Law,46,Gano,2019,605,36,21,8,13,0.38,38,Droit,5,2,1,7,5,1
6599,Law,47,Moniot,2019,606,27,19,5,14,0.26,26,Droit,2,3,0,10,4,0
6600,Law,47,Moniot,2019,607,9,6,6,0,1.0,100,Droit,4,2,0,0,0,0
6601,Law,47,Moniot,2019,608,12,9,3,6,0.33,33,Droit,1,2,0,3,2,1
6602,Law,47,Moniot,2019,609,15,11,6,5,0.55,55,Droit,5,1,0,3,1,1
6603,Law,47,Moniot,2019,610,20,7,7,0,1.0,100,Droit,5,2,0,0,0,0
6604,Law,47,Moniot,2019,611,13,11,4,7,0.36,36,Droit,2,2,0,5,2,0
6605,Law,47,Moniot,2019,612,30,27,11,16,0.41,41,Droit,5,6,0,13,3,0
6606,Law,47,Moniot,2019,613,15,5,2,3,0.4,40,Droit,1,1,0,2,0,1
6607,Law,47,Moniot,2019,614,7,5,2,3,0.4,40,Droit,1,1,0,1,1,1
6608,Law,47,Moniot,2019,615,15,6,4,2,0.67,67,Droit,3,1,0,0,1,1
6609,Law,47,Moniot,2019,616,27,10,5,5,0.5,50,Droit,2,2,1,5,0,0
6610,Law,47,Moniot,2019,617,7,2,1,1,0.5,50,Droit,0,1,0,0,1,0
6611,Law,47,Moniot,2019,618,9,9,1,8,0.11,11,Droit,1,0,0,6,1,1
6612,Law,47,Moniot,2019,619,12,7,4,3,0.57,57,Droit,2,2,0,2,1,0
6613,Law,47,Moniot,2019,620,40,26,9,17,0.35,35,Droit,3,5,1,13,4,0
6614,Law,47,Moniot,2019,621,15,4,2,2,0.5,50,Droit,2,0,0,0,1,1
6615,Law,47,Moniot,2019,622,30,8,1,7,0.12,12,Droit,0,1,0,4,2,1
6616,Law,47,Moniot,2019,623,29,27,1,26,0.04,4,Droit,1,0,0,17,8,1
6617,Law,47,Moniot,2019,624,21,11,6,5,0.55,55,Droit,4,2,0,4,0,1
6618,Law,47,Moniot,2019,625,40,10,2,8,0.2,20,Droit,1,1,0,6,2,0
6619,Law,48,Lepage,2019,626,31,14,8,6,0.57,57,Droit,3,4,1,5,0,1
6620,Law,48,Lepage,2019,627,15,11,3,8,0.27,27,Droit,1,2,0,6,2,0
6621,Law,48,Lepage,2019,628,35,23,7,16,0.3,30,Droit,3,4,0,12,2,2
6622,Law,48,Lepage,2019,629,59,45,18,27,0.4,40,Droit,15,3,0,16,9,2
6623,Law,48,Lepage,2019,630,38,21,7,14,0.33,33,Droit,3,3,1,10,4,0
6624,Law,48,Lepage,2019,631,8,5,2,3,0.4,40,Droit,1,1,0,2,1,0
6625,Law,48,Lepage,2019,632,18,7,7,0,1.0,100,Droit,3,4,0,0,0,0
6626,Law,48,Lepage,2019,633,9,8,1,7,0.12,12,Droit,0,1,0,4,3,0
6627,Law,48,Lepage,2019,634,29,27,12,15,0.44,44,Droit,10,2,0,6,7,2
6628,Law,48,Lepage,2019,635,6,5,3,2,0.6,60,Droit,2,1,0,0,1,1
6629,Law,48,Lepage,2019,636,17,6,6,0,1.0,100,Droit,4,2,0,0,0,0
6630,Law,48,Lepage,2019,637,33,31,9,22,0.29,29,Droit,3,6,0,15,5,2
6631,Law,48,Lepage,2019,638,59,56,2,54,0.04,4,Droit,2,0,0,34,17,3
6632,Law,48,Lepage,2019,639,10,3,2,1,0.67,67,Droit,1,1,0,1,0,0
6633,Philosophy,49,Martineau,2019,640,34,24,11,13,0.46,46,Philosophy,8,2,1,8,4,1
6634,Philosophy,49,Martineau,2019,641,15,11,4,7,0.36,36,Philosophy,1,2,1,5,2,0
6635,Philosophy,49,Martineau,2019,642,23,12,4,8,0.33,33,Philosophy,3,1,0,6,1,1
6636,Philosophy,49,Martineau,2019,643,39,34,15,19,0.44,44,Philosophy,9,6,0,13,4,2
6637,Philosophy,49,Martineau,2019,644,24,7,2,5,0.29,29,Philosophy,1,1,0,4,0,1
6638,Philosophy,49,Martineau,2019,645,28,17,6,11,0.35,35,Philosophy,2,4,0,9,2,0
6639,Philosophy,49,Martineau,2019,646,14,6,1,5,0.17,17,Philosophy,0,1,0,4,1,0
6640,Philosophy,49,Martineau,2019,647,8,3,1,2,0.33,33,Philosophy,1,0,0,2,0,0
6641,Philosophy,49,Martineau,2019,648,14,12,6,6,0.5,50,Philosophy,3,2,1,5,1,0
6642,Philosophy,49,Martineau,2019,649,15,5,1,4,0.2,20,Philosophy,1,0,0,1,2,1
6643,Philosophy,49,Martineau,2019,650,24,11,4,7,0.36,36,Philosophy,2,2,0,4,2,1
6644,Philosophy,49,Martineau,2019,651,11,7,3,4,0.43,43,Philosophy,2,1,0,3,0,1
6645,Philosophy,49,Martineau,2019,652,6,2,1,1,0.5,50,Philosophy,1,0,0,1,0,0
6646,Philosophy,49,Martineau,2019,653,46,20,9,11,0.45,45,Philosophy,7,2,0,6,4,1
6647,Philosophy,49,Martineau,2019,654,13,12,1,11,0.08,8,Philosophy,0,1,0,8,3,0
6648,Philosophy,49,Martineau,2019,655,24,6,6,0,1.0,100,Philosophy,3,2,1,0,0,0
6649,Philosophy,49,Martineau,2019,656,24,7,3,4,0.43,43,Philosophy,0,2,1,3,1,0
6650,Philosophy,49,Martineau,2019,657,7,5,3,2,0.6,60,Philosophy,1,2,0,1,1,0
6651,Philosophy,50,Larive,2019,658,5,3,2,1,0.67,67,Philosophy,2,0,0,1,0,0
6652,Philosophy,50,Larive,2019,659,38,25,6,19,0.24,24,Philosophy,2,4,0,14,3,2
6653,Philosophy,50,Larive,2019,660,31,31,9,22,0.29,29,Philosophy,3,6,0,17,3,2
6654,Philosophy,50,Larive,2019,661,6,4,2,2,0.5,50,Philosophy,1,1,0,1,0,1
6655,Philosophy,50,Larive,2019,662,37,35,12,23,0.34,34,Philosophy,7,4,1,16,7,0
6656,Philosophy,50,Larive,2019,663,20,19,11,8,0.58,58,Philosophy,7,4,0,6,1,1
6657,Philosophy,50,Larive,2019,664,26,22,3,19,0.14,14,Philosophy,3,0,0,11,6,2
6658,Philosophy,50,Larive,2019,665,20,17,1,16,0.06,6,Philosophy,1,0,0,10,5,1
6659,Philosophy,50,Larive,2019,666,40,26,7,19,0.27,27,Philosophy,4,3,0,14,4,1
6660,Philosophy,50,Larive,2019,667,39,32,3,29,0.09,9,Philosophy,0,3,0,20,7,2
6661,Philosophy,50,Larive,2019,668,14,6,5,1,0.83,83,Philosophy,4,1,0,1,0,0
6662,Philosophy,50,Larive,2019,669,38,32,16,16,0.5,50,Philosophy,5,10,1,14,0,2
6663,Philosophy,50,Larive,2019,670,13,13,1,12,0.08,8,Philosophy,0,1,0,7,4,1
6664,Philosophy,50,Larive,2019,671,16,12,2,10,0.17,17,Philosophy,1,1,0,7,3,0
6665,Philosophy,50,Larive,2019,672,16,4,1,3,0.25,25,Philosophy,1,0,0,2,1,0
6666,Philosophy,50,Larive,2019,673,13,5,2,3,0.4,40,Philosophy,1,1,0,2,1,0
6667,Philosophy,51,Pierre,2019,674,19,13,6,7,0.46,46,Philosophy,4,2,0,4,2,1
6668,Philosophy,51,Pierre,2019,675,37,28,9,19,0.32,32,Philosophy,4,4,1,12,6,1
6669,Philosophy,51,Pierre,2019,676,53,16,9,7,0.56,56,Philosophy,5,3,1,4,2,1
6670,Philosophy,51,Pierre,2019,677,14,12,2,10,0.17,17,Philosophy,1,1,0,6,3,1
6671,Philosophy,51,Pierre,2019,678,20,20,5,15,0.25,25,Philosophy,1,3,1,11,3,1
