,Unnamed: 0,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
6911,2375,22,Graves,Sociology,2020,297,9,4,5,0.49,48,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Vid-Quiz-Exam,Vid1H-Quiz2H-Exam1H
6912,2383,22,Graves,Sociology,2020,298,12,1,11,0.1,10,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6913,2391,22,Graves,Sociology,2020,299,6,1,5,0.24,23,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6914,2399,22,Graves,Sociology,2020,300,28,9,19,0.31,30,Medium-Low Digitalization,6,3,0,6,3,0,9,6,0,0,0,3,0,0,0,0,0,Vid-Vid-Vid-Quiz-Vid-Vid-Quiz-Quiz-Vid,Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H-Quiz1H
6915,2407,22,Graves,Sociology,2020,301,22,1,21,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6916,2415,22,Graves,Sociology,2020,302,56,56,0,1.0,99,High Digitalization,22,31,3,17,27,3,47,14,1,2,0,23,4,3,0,0,0,Quiz-Vid-Quiz-Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Exam-Quiz-Quiz-Vid-Exam-Exam-Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Quiz-Quiz-Vid-Vid-Quiz-Vid-Vid-Vid-Quiz-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Quiz-Quiz-Vid-Vid-Quiz-Quiz-Quiz-Quiz,Vid1H-Quiz1H-Vid1H-Quiz1H-Quiz2H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Exam1H-Vid1H-Vid2H-Vid1H-Quiz1H-Vid1H-Vid3H-Quiz1H-Quiz2H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz2H-Exam1H-Vid3H-Vid1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Exam1H-Quiz1H-Vid1H-Quiz2H-Vid1H-Vid1H-Quiz1H
6917,2423,22,Graves,Sociology,2020,303,12,11,1,0.95,95,High Digitalization,5,4,2,3,4,1,8,2,0,1,0,4,0,0,1,0,0,Vid-Quiz-Vid-Exam-Quiz-Quiz-Quiz-Vid,Exam2H-Quiz1H-Vid3H-Quiz1H-Vid1H-Quiz1H-Vid1H-Quiz1H
6918,2431,22,Graves,Sociology,2020,304,8,0,8,0.04,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6919,2439,22,Graves,Sociology,2020,305,5,5,0,1.0,99,High Digitalization,3,2,0,2,2,0,4,1,1,0,0,2,0,0,0,0,0,Vid-Vid-Quiz-Quiz,Vid2H-Quiz1H-Quiz1H-Vid1H
6920,2447,22,Graves,Sociology,2020,306,19,11,8,0.59,59,Medium-High Digitalization,3,6,2,3,5,2,10,3,0,0,0,4,1,2,0,0,0,Exam-Exam-Quiz-Quiz-Vid-Quiz-Vid-Quiz-Vid-Quiz,Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Exam1H-Exam1H-Vid1H-Quiz2H-Vid1H
6921,2455,23,Frere,Law,2020,307,21,17,4,0.79,78,Medium-High Digitalization,6,8,3,2,8,3,13,0,1,0,1,8,0,3,0,0,0,Quiz-Quiz-Exam-Quiz-Quiz-Quiz-Vid-Exam-Quiz-Quiz-Vid-Exam-Quiz,Quiz1H-Quiz1H-Quiz1H-Quiz1H-Exam1H-Vid4H-Quiz1H-Quiz1H-Quiz1H-Vid2H-Exam1H-Quiz1H-Exam1H
6922,2463,23,Frere,Law,2020,308,14,14,0,1.0,99,High Digitalization,9,3,2,9,2,1,12,9,0,0,0,1,1,0,1,0,0,Vid-Vid-Quiz-Vid-Vid-Vid-Vid-Quiz-Exam-Vid-Vid-Vid,Vid1H-Quiz2H-Vid1H-Quiz1H-Vid1H-Exam2H-Vid1H-Vid1H-Vid1H-Vid1H-Vid1H-Vid1H
6923,2471,23,Frere,Law,2020,309,6,1,5,0.17,16,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6924,2479,23,Frere,Law,2020,310,35,20,15,0.57,56,Medium-High Digitalization,10,8,2,7,4,1,12,4,3,0,0,0,4,0,1,0,0,Vid-Exam-Quiz-Quiz-Vid-Vid-Vid-Vid-Quiz-Vid-Quiz-Vid,Quiz2H-Quiz2H-Vid1H-Quiz2H-Vid1H-Vid2H-Quiz2H-Vid1H-Exam2H-Vid2H-Vid1H-Vid2H
6925,2487,23,Frere,Law,2020,311,5,2,3,0.37,37,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
6926,2495,23,Frere,Law,2020,312,38,10,28,0.26,26,Medium-Low Digitalization,5,3,2,5,2,2,9,5,0,0,0,1,1,2,0,0,0,Vid-Exam-Vid-Vid-Quiz-Exam-Vid-Vid-Quiz,Vid1H-Vid1H-Quiz2H-Vid1H-Vid1H-Exam1H-Exam1H-Vid1H-Quiz1H
6927,2503,23,Frere,Law,2020,313,27,14,13,0.52,51,Medium-High Digitalization,9,4,1,3,2,1,6,0,1,1,1,0,2,1,0,0,0,Quiz-Exam-Vid-Vid-Quiz-Vid,Vid2H-Vid3H-Exam1H-Quiz2H-Vid4H-Quiz2H
6928,2511,23,Frere,Law,2020,314,40,8,32,0.19,19,Low Digitalization,3,4,1,2,2,1,5,1,1,0,0,0,2,1,0,0,0,Quiz-Quiz-Vid-Exam-Vid,Quiz2H-Vid2H-Exam1H-Vid1H-Quiz2H
6929,2519,24,Rochette,Law,2020,315,51,42,9,0.82,81,High Digitalization,18,22,2,10,16,1,27,6,2,0,2,10,6,0,1,0,0,Quiz-Vid-Exam-Vid-Quiz-Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Quiz-Quiz-Quiz-Vid-Vid-Quiz-Vid-Quiz-Quiz-Vid-Vid,Quiz1H-Quiz2H-Vid4H-Quiz1H-Quiz2H-Quiz1H-Vid1H-Vid4H-Vid1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz2H-Quiz2H-Quiz1H-Quiz1H-Quiz1H-Vid2H-Quiz2H-Quiz1H-Vid1H-Vid2H-Quiz2H-Vid1H-Exam2H-Vid1H
6930,2527,24,Rochette,Law,2020,316,13,13,0,1.0,100,High Digitalization,9,4,0,6,2,0,8,4,1,1,0,0,2,0,0,0,0,Quiz-Vid-Vid-Quiz-Vid-Vid-Vid-Vid,Quiz2H-Vid1H-Vid2H-Vid1H-Quiz2H-Vid1H-Vid3H-Vid1H
6931,2535,24,Rochette,Law,2020,317,12,1,11,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6932,2543,24,Rochette,Law,2020,318,22,8,14,0.38,38,Medium-Low Digitalization,2,5,1,2,3,1,6,2,0,0,0,1,2,1,0,0,0,Quiz-Exam-Vid-Quiz-Quiz-Vid,Vid1H-Quiz2H-Quiz1H-Exam1H-Quiz2H-Vid1H
6933,2551,24,Rochette,Law,2020,319,25,16,9,0.63,63,Medium-High Digitalization,7,6,3,6,6,1,13,5,1,0,0,6,0,0,0,1,0,Quiz-Vid-Quiz-Vid-Exam-Quiz-Quiz-Vid-Quiz-Vid-Vid-Vid-Quiz,Vid1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid2H-Exam3H-Quiz1H-Quiz1H-Vid1H-Quiz1H
6934,2559,24,Rochette,Law,2020,320,60,12,48,0.2,19,Low Digitalization,7,5,0,7,5,0,12,7,0,0,0,5,0,0,0,0,0,Quiz-Vid-Quiz-Vid-Quiz-Vid-Vid-Quiz-Quiz-Vid-Vid-Vid,Vid1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H
6935,2567,25,Michaud,Law,2020,321,35,13,22,0.38,38,Medium-Low Digitalization,7,5,1,4,3,1,8,3,0,0,1,1,2,1,0,0,0,Quiz-Vid-Quiz-Exam-Vid-Vid-Quiz-Vid,Exam1H-Quiz1H-Vid1H-Quiz2H-Vid1H-Vid4H-Quiz2H-Vid1H
6936,2575,25,Michaud,Law,2020,322,12,7,5,0.59,59,Medium-High Digitalization,2,3,2,1,2,1,4,0,1,0,0,1,1,0,1,0,0,Quiz-Exam-Quiz-Vid,Quiz1H-Quiz2H-Vid2H-Exam2H
6937,2583,25,Michaud,Law,2020,323,35,15,20,0.42,42,Medium-Low Digitalization,7,5,3,6,5,3,14,5,1,0,0,5,0,3,0,0,0,Vid-Quiz-Vid-Quiz-Exam-Exam-Quiz-Quiz-Vid-Vid-Vid-Quiz-Vid-Exam,Exam1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid2H-Exam1H-Quiz1H-Vid1H-Vid1H-Exam1H-Vid1H
6938,2591,25,Michaud,Law,2020,324,5,5,0,0.99,98,High Digitalization,2,2,1,1,2,1,4,0,1,0,0,2,0,1,0,0,0,Exam-Quiz-Vid-Quiz,Quiz1H-Exam1H-Vid2H-Quiz1H
6939,2599,25,Michaud,Law,2020,325,54,42,12,0.79,78,Medium-High Digitalization,30,11,1,26,8,1,35,23,2,1,0,5,3,1,0,0,0,Vid-Quiz-Quiz-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Vid-Quiz-Quiz-Quiz-Vid-Vid-Vid-Quiz-Vid-Vid-Vid-Vid-Exam-Vid-Vid-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Vid-Vid-Vid,Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz2H-Vid1H-Quiz1H-Vid1H-Exam1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H-Vid2H-Vid3H-Vid1H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz2H-Vid1H-Quiz2H-Vid1H-Vid2H-Vid1H-Vid1H
6940,2607,25,Michaud,Law,2020,326,15,6,9,0.43,43,Medium-Low Digitalization,2,3,1,1,2,1,4,0,1,0,0,1,1,1,0,0,0,Quiz-Vid-Quiz-Exam,Exam1H-Vid2H-Quiz2H-Quiz1H
6941,2615,25,Michaud,Law,2020,327,8,8,0,0.99,98,High Digitalization,2,4,2,1,3,1,5,0,1,0,0,2,1,0,1,0,0,Quiz-Quiz-Exam-Vid-Quiz,Vid2H-Quiz1H-Quiz1H-Quiz2H-Exam2H
6942,2623,25,Michaud,Law,2020,328,7,0,7,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6943,2631,25,Michaud,Law,2020,329,29,25,4,0.86,86,High Digitalization,10,14,1,10,9,1,20,10,0,0,0,4,5,1,0,0,0,Quiz-Quiz-Vid-Quiz-Vid-Quiz-Vid-Exam-Quiz-Vid-Vid-Vid-Quiz-Vid-Vid-Quiz-Vid-Vid-Quiz-Quiz,Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz2H-Vid1H-Quiz2H-Vid1H-Vid1H-Quiz2H-Vid1H-Quiz2H-Vid1H-Vid1H-Quiz2H-Vid1H-Vid1H-Vid1H-Exam1H
6944,2639,26,Grosjean,Law,2020,330,14,8,6,0.57,56,Medium-High Digitalization,3,3,2,3,2,2,7,3,0,0,0,1,1,2,0,0,0,Quiz-Vid-Vid-Vid-Exam-Quiz-Exam,Vid1H-Vid1H-Exam1H-Vid1H-Quiz1H-Quiz2H-Exam1H
6945,2647,26,Grosjean,Law,2020,331,26,24,2,0.92,91,High Digitalization,13,10,1,11,6,1,18,9,2,0,0,2,4,1,0,0,0,Quiz-Vid-Vid-Quiz-Vid-Vid-Vid-Vid-Vid-Quiz-Exam-Vid-Quiz-Vid-Quiz-Vid-Quiz-Vid,Vid1H-Vid2H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz2H-Quiz2H-Vid1H-Vid2H-Vid1H-Exam1H-Quiz2H-Vid1H-Quiz1H-Quiz2H-Vid1H
6946,2655,26,Grosjean,Law,2020,332,9,5,4,0.56,55,Medium-High Digitalization,2,3,0,1,2,0,3,0,1,0,0,1,1,0,0,0,0,Quiz-Quiz-Vid,Quiz2H-Quiz1H-Vid2H
6947,2663,26,Grosjean,Law,2020,333,10,2,8,0.15,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
6948,2671,26,Grosjean,Law,2020,334,14,2,12,0.17,17,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
6949,2679,26,Grosjean,Law,2020,335,10,10,0,1.0,99,High Digitalization,2,6,2,2,3,1,6,2,0,0,0,0,3,0,1,0,0,Vid-Quiz-Quiz-Vid-Exam-Quiz,Vid1H-Exam2H-Quiz2H-Quiz2H-Vid1H-Quiz2H
6950,2687,26,Grosjean,Law,2020,336,23,22,1,0.96,95,High Digitalization,11,9,2,7,5,1,13,5,1,0,1,1,4,0,1,0,0,Quiz-Vid-Vid-Vid-Vid-Quiz-Quiz-Vid-Quiz-Vid-Vid-Exam-Quiz,Vid1H-Vid2H-Vid1H-Vid1H-Vid1H-Exam2H-Quiz1H-Quiz2H-Vid1H-Vid4H-Quiz2H-Quiz2H-Quiz2H
6951,2695,26,Grosjean,Law,2020,337,10,1,9,0.06,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6952,2703,26,Grosjean,Law,2020,338,29,4,25,0.14,14,Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Quiz-Quiz-Vid-Vid,Quiz1H-Quiz1H-Vid1H-Vid1H
6953,2711,26,Grosjean,Law,2020,339,11,4,7,0.34,34,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Quiz-Exam-Vid-Quiz,Exam1H-Quiz1H-Quiz1H-Vid1H
6954,2719,26,Grosjean,Law,2020,340,29,22,7,0.75,74,Medium-High Digitalization,6,12,4,4,10,3,17,3,0,1,0,8,2,2,1,0,0,Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Quiz-Quiz-Exam-Exam-Quiz-Vid-Exam-Quiz-Vid,Quiz1H-Quiz1H-Quiz2H-Quiz1H-Quiz1H-Vid3H-Vid1H-Quiz1H-Vid1H-Exam1H-Quiz1H-Exam2H-Quiz2H-Exam1H-Quiz1H-Quiz1H-Vid1H
6955,2727,26,Grosjean,Law,2020,341,10,2,8,0.18,18,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
6956,2735,26,Grosjean,Law,2020,342,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6957,2743,26,Grosjean,Law,2020,343,9,7,2,0.82,81,High Digitalization,4,3,0,2,2,0,4,1,0,1,0,1,1,0,0,0,0,Vid-Quiz-Vid-Quiz,Vid3H-Quiz1H-Vid1H-Quiz2H
6958,2751,26,Grosjean,Law,2020,344,29,6,23,0.22,21,Medium-Low Digitalization,4,2,0,2,2,0,4,1,0,1,0,2,0,0,0,0,0,Vid-Vid-Quiz-Quiz,Quiz1H-Vid1H-Vid3H-Quiz1H
6959,2759,26,Grosjean,Law,2020,345,7,4,3,0.54,54,Medium-High Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Quiz-Vid-Quiz-Vid,Quiz1H-Vid1H-Vid1H-Quiz1H
6960,2767,26,Grosjean,Law,2020,346,10,9,1,0.87,86,High Digitalization,4,3,2,2,3,1,6,1,0,1,0,3,0,0,1,0,0,Exam-Vid-Quiz-Quiz-Quiz-Vid,Vid1H-Quiz1H-Exam2H-Quiz1H-Quiz1H-Vid3H
6961,2775,26,Grosjean,Law,2020,347,36,8,28,0.22,22,Medium-Low Digitalization,3,4,1,3,2,1,6,3,0,0,0,0,2,1,0,0,0,Vid-Vid-Exam-Vid-Quiz-Quiz,Quiz2H-Quiz2H-Vid1H-Vid1H-Vid1H-Exam1H
6962,2783,26,Grosjean,Law,2020,348,17,2,15,0.13,13,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
6963,2791,26,Grosjean,Law,2020,349,33,33,0,0.99,98,High Digitalization,14,16,3,6,11,2,19,0,5,0,1,6,5,1,1,0,0,Quiz-Quiz-Quiz-Vid-Quiz-Quiz-Vid-Exam-Vid-Vid-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Quiz-Quiz-Exam,Quiz2H-Vid4H-Quiz2H-Vid2H-Quiz1H-Quiz1H-Quiz1H-Vid2H-Quiz2H-Exam2H-Quiz1H-Quiz2H-Quiz1H-Vid2H-Vid2H-Quiz2H-Vid2H-Exam1H-Quiz1H
6964,2799,26,Grosjean,Law,2020,350,8,2,6,0.21,21,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
6965,2807,26,Grosjean,Law,2020,351,6,2,4,0.4,39,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
6966,2815,26,Grosjean,Law,2020,352,11,2,9,0.2,19,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
6967,2823,27,Milbert,Law,2020,353,39,26,13,0.67,66,Medium-High Digitalization,9,14,3,5,11,3,19,3,1,0,1,8,3,3,0,0,0,Vid-Vid-Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Exam-Exam-Quiz-Quiz-Quiz-Vid-Exam-Vid-Quiz,Quiz1H-Exam1H-Quiz1H-Vid4H-Vid1H-Quiz1H-Exam1H-Quiz1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Exam1H-Quiz2H-Quiz2H-Quiz1H-Quiz1H-Quiz2H-Vid2H
6968,2831,27,Milbert,Law,2020,354,9,8,1,0.93,93,High Digitalization,3,4,1,3,2,1,6,3,0,0,0,0,2,1,0,0,0,Vid-Vid-Quiz-Vid-Quiz-Exam,Quiz2H-Vid1H-Vid1H-Quiz2H-Exam1H-Vid1H
6969,2839,27,Milbert,Law,2020,355,6,4,2,0.66,66,Medium-High Digitalization,3,1,0,3,1,0,4,3,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid-Vid,Vid1H-Vid1H-Quiz1H-Vid1H
6970,2847,27,Milbert,Law,2020,356,9,8,1,0.84,84,High Digitalization,5,3,0,2,3,0,5,1,0,0,1,3,0,0,0,0,0,Vid-Quiz-Quiz-Quiz-Vid,Quiz1H-Vid1H-Quiz1H-Vid4H-Quiz1H
6971,2855,27,Milbert,Law,2020,357,52,1,51,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
6972,2863,27,Milbert,Law,2020,358,42,26,16,0.61,60,Medium-High Digitalization,13,12,1,12,10,1,23,11,1,0,0,8,2,1,0,0,0,Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Exam-Vid-Vid-Vid-Quiz-Quiz-Vid,Vid1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz2H-Quiz2H-Vid2H-Vid1H-Exam1H-Vid1H-Vid1H-Quiz1H
6973,2871,27,Milbert,Law,2020,359,10,4,6,0.43,42,Medium-Low Digitalization,3,1,0,2,1,0,3,1,1,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Vid1H-Quiz1H-Vid2H
6974,2879,27,Milbert,Law,2020,360,25,7,18,0.29,29,Medium-Low Digitalization,4,2,1,1,1,1,3,0,0,0,1,0,1,1,0,0,0,Quiz-Vid-Exam,Quiz2H-Exam1H-Vid4H
6975,2887,27,Milbert,Law,2020,361,21,9,12,0.45,45,Medium-Low Digitalization,5,3,1,3,2,1,6,1,2,0,0,1,1,1,0,0,0,Vid-Quiz-Vid-Quiz-Vid-Exam,Quiz2H-Quiz1H-Vid2H-Vid2H-Vid1H-Exam1H
6976,2895,27,Milbert,Law,2020,362,34,33,1,0.97,97,High Digitalization,23,10,0,23,8,0,31,23,0,0,0,6,2,0,0,0,0,Quiz-Vid-Quiz-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Vid-Vid-Quiz-Vid-Vid-Vid-Quiz-Quiz-Vid-Vid-Vid-Vid-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Quiz-Vid,Vid1H-Quiz1H-Vid1H-Quiz2H-Vid1H-Vid1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz2H-Vid1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H
6977,2903,27,Milbert,Law,2020,363,10,10,0,0.99,99,High Digitalization,3,6,1,1,6,1,8,0,0,1,0,6,0,1,0,0,0,Quiz-Quiz-Vid-Quiz-Quiz-Exam-Quiz-Quiz,Vid3H-Quiz1H-Exam1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H
6978,2911,27,Milbert,Law,2020,364,38,3,35,0.07,6,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid2H
6979,2919,27,Milbert,Law,2020,365,9,0,9,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6980,2927,27,Milbert,Law,2020,366,39,35,4,0.9,89,High Digitalization,15,17,3,11,12,2,25,9,0,2,0,7,5,1,1,0,0,Quiz-Exam-Vid-Quiz-Vid-Quiz-Vid-Vid-Quiz-Vid-Quiz-Quiz-Vid-Quiz-Vid-Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Exam-Vid-Vid-Vid,Vid1H-Quiz2H-Vid1H-Vid1H-Quiz1H-Exam1H-Quiz2H-Quiz2H-Vid1H-Quiz2H-Quiz1H-Exam2H-Quiz1H-Quiz2H-Vid1H-Vid3H-Quiz1H-Quiz1H-Vid3H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz1H
6981,2935,27,Milbert,Law,2020,367,11,11,0,0.98,97,High Digitalization,2,7,2,1,6,1,8,0,1,0,0,5,1,0,1,0,0,Quiz-Exam-Quiz-Quiz-Quiz-Quiz-Vid-Quiz,Quiz1H-Quiz1H-Exam2H-Quiz2H-Quiz1H-Quiz1H-Vid2H-Quiz1H
6982,2943,27,Milbert,Law,2020,368,28,17,11,0.62,61,Medium-High Digitalization,10,6,1,3,6,1,10,0,1,0,2,6,0,1,0,0,0,Vid-Exam-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Quiz,Quiz1H-Vid4H-Quiz1H-Exam1H-Quiz1H-Vid2H-Quiz1H-Quiz1H-Quiz1H-Vid4H
6983,2951,28,Sicotte,Law,2020,369,19,7,12,0.39,39,Medium-Low Digitalization,2,3,2,1,2,2,5,0,1,0,0,1,1,2,0,0,0,Vid-Exam-Exam-Quiz-Quiz,Exam1H-Vid2H-Quiz2H-Exam1H-Quiz1H
6984,2959,28,Sicotte,Law,2020,370,58,53,5,0.92,91,High Digitalization,30,19,4,11,19,3,33,1,4,3,3,19,0,2,1,0,0,Vid-Exam-Quiz-Vid-Vid-Exam-Vid-Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Quiz-Vid-Quiz-Exam-Vid-Quiz-Vid-Quiz-Vid-Quiz-Quiz-Vid-Quiz,Quiz1H-Quiz1H-Vid4H-Vid2H-Exam1H-Exam2H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Vid3H-Quiz1H-Vid4H-Vid2H-Quiz1H-Quiz1H-Vid2H-Quiz1H-Exam1H-Vid3H-Quiz1H-Quiz1H-Vid2H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Vid4H-Quiz1H-Vid3H
6985,2967,28,Sicotte,Law,2020,371,14,8,6,0.57,56,Medium-High Digitalization,5,3,0,2,3,0,5,1,0,0,1,3,0,0,0,0,0,Quiz-Vid-Quiz-Vid-Quiz,Quiz1H-Vid4H-Vid1H-Quiz1H-Quiz1H
6986,2975,28,Sicotte,Law,2020,372,30,20,10,0.68,68,Medium-High Digitalization,12,6,2,4,3,1,8,0,1,2,1,0,3,0,1,0,0,Quiz-Quiz-Exam-Quiz-Vid-Vid-Vid-Vid,Quiz2H-Exam2H-Vid2H-Vid3H-Quiz2H-Quiz2H-Vid3H-Vid4H
6987,2983,28,Sicotte,Law,2020,373,19,10,9,0.53,53,Medium-High Digitalization,3,4,3,1,3,2,6,0,0,1,0,2,1,1,1,0,0,Quiz-Exam-Quiz-Exam-Quiz-Vid,Exam2H-Vid3H-Quiz2H-Quiz1H-Exam1H-Quiz1H
6988,2991,28,Sicotte,Law,2020,374,9,3,6,0.33,33,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
6989,2999,28,Sicotte,Law,2020,375,10,2,8,0.17,16,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
6990,3007,28,Sicotte,Law,2020,376,9,5,4,0.55,54,Medium-High Digitalization,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0,Vid-Vid-Quiz-Exam-Quiz,Quiz1H-Quiz1H-Vid1H-Vid1H-Exam1H
6991,3015,28,Sicotte,Law,2020,377,7,4,3,0.53,52,Medium-High Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0,Vid-Quiz-Quiz,Quiz1H-Vid2H-Quiz1H
